market.pubkey,market.name,market.unrealized_pnl_max_imbalance,market.expiry_ts,market.expiry_price,market.next_fill_record_id,market.next_funding_rate_record_id,market.next_curve_record_id,market.imf_factor,market.unrealized_pnl_imf_factor,market.liquidator_fee,market.if_liquidation_fee,market.margin_ratio_initial,market.margin_ratio_maintenance,market.unrealized_pnl_initial_asset_weight,market.unrealized_pnl_maintenance_asset_weight,market.number_of_users_with_base,market.number_of_users,market.market_index,market.status,market.contract_type,market.contract_tier,market.padding,market.amm.oracle,market.amm.base_asset_amount_per_lp,market.amm.quote_asset_amount_per_lp,market.amm.base_asset_reserve,market.amm.quote_asset_reserve,market.amm.concentration_coef,market.amm.min_base_asset_reserve,market.amm.max_base_asset_reserve,market.amm.sqrt_k,market.amm.peg_multiplier,market.amm.terminal_quote_asset_reserve,market.amm.base_asset_amount_long,market.amm.base_asset_amount_short,market.amm.base_asset_amount_with_amm,market.amm.base_asset_amount_with_unsettled_lp,market.amm.max_open_interest,market.amm.quote_asset_amount,market.amm.quote_entry_amount_long,market.amm.quote_entry_amount_short,market.amm.quote_break_even_amount_long,market.amm.quote_break_even_amount_short,market.amm.user_lp_shares,market.amm.last_funding_rate,market.amm.last_funding_rate_long,market.amm.last_funding_rate_short,market.amm.last24h_avg_funding_rate,market.amm.total_fee,market.amm.total_mm_fee,market.amm.total_exchange_fee,market.amm.total_fee_minus_distributions,market.amm.total_fee_withdrawn,market.amm.total_liquidation_fee,market.amm.cumulative_funding_rate_long,market.amm.cumulative_funding_rate_short,market.amm.cumulative_social_loss,market.amm.ask_base_asset_reserve,market.amm.ask_quote_asset_reserve,market.amm.bid_base_asset_reserve,market.amm.bid_quote_asset_reserve,market.amm.last_oracle_normalised_price,market.amm.last_oracle_reserve_price_spread_pct,market.amm.last_bid_price_twap,market.amm.last_ask_price_twap,market.amm.last_mark_price_twap,market.amm.last_mark_price_twap5min,market.amm.last_update_slot,market.amm.last_oracle_conf_pct,market.amm.net_revenue_since_last_funding,market.amm.last_funding_rate_ts,market.amm.funding_period,market.amm.order_step_size,market.amm.order_tick_size,market.amm.min_order_size,market.amm.max_position_size,market.amm.volume24h,market.amm.long_intensity_volume,market.amm.short_intensity_volume,market.amm.last_trade_ts,market.amm.mark_std,market.amm.last_mark_price_twap_ts,market.amm.base_spread,market.amm.max_spread,market.amm.long_spread,market.amm.short_spread,market.amm.long_intensity_count,market.amm.short_intensity_count,market.amm.max_fill_reserve_fraction,market.amm.max_slippage_ratio,market.amm.curve_update_intensity,market.amm.amm_jit_intensity,market.amm.oracle_source,market.amm.last_oracle_valid,market.amm.historical_oracle_data.last_oracle_price,market.amm.historical_oracle_data.last_oracle_conf,market.amm.historical_oracle_data.last_oracle_delay,market.amm.historical_oracle_data.last_oracle_price_twap,market.amm.historical_oracle_data.last_oracle_price_twap5min,market.amm.historical_oracle_data.last_oracle_price_twap_ts,market.amm.fee_pool.scaled_balance,market.amm.fee_pool.market_index,market.amm.fee_pool.padding,market.insurance_claim.revenue_withdraw_since_last_settle,market.insurance_claim.max_revenue_withdraw_per_period,market.insurance_claim.quote_max_insurance,market.insurance_claim.quote_settled_insurance,market.insurance_claim.last_revenue_withdraw_ts,market.pnl_pool.scaled_balance,market.pnl_pool.market_index,market.pnl_pool.padding,slot,write_version,updated_on
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-14170256,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",117,1605,2022-10-31 17:07:21.578368
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-14170256,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",117,1612,2022-10-31 17:07:21.580108
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-14170256,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",117,1619,2022-10-31 17:07:21.581244
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,10,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,203517868,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,217.688124,0,217.688124,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",119,1642,2022-10-31 17:07:22.366043
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,9,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,421357712,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,435.527968,0,435.527968,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",119,1651,2022-10-31 17:07:22.372128
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,8,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,639106804,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,653.27706,0,653.27706,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",119,1659,2022-10-31 17:07:22.373134
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,7,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,774598496,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,788.768752,0,788.768752,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",119,1669,2022-10-31 17:07:22.375224
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,6,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,792350106,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,806.520362,0,806.520362,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",119,1678,2022-10-31 17:07:22.376268
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,5,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,1010148901,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.160389,-0.160389,-24.319158,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,999.999999,0,999.999999,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",119,1687,2022-10-31 17:07:22.378503
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,18,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,5,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,389.5982,346.883531908,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-21.9772,-21.9772,0.0,0,985816444,0.0,139.921456,0,141900831,0.0,0.0,0.0,0.0,0.0,0.003496,0.0,0.003496,0.003496,0.0,16.100602,0.160389,-0.160389,-24.319158,389.5982,346.883531908,389.5982,346.883531908,0.020072,-1255.941033,0.017591,0.017852,0.017721,0.017943,120,0.0,0.003496,1667235992,60,100000,1e-06,0.0001,0.0,3.491021,3.089417,0.395466,1667236042,0.008847,1667236042,0.0,0.019,0.0,0.0,1,0,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,8,0.018309,0.01807,1667236042,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,999.999999,0,999.999999,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",120,1699,2022-10-31 17:07:22.944989
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,18,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,5,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,389.5982,346.883531908,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-21.9772,-21.9772,0.0,0,985816444,0.0,139.921456,0,141900831,0.0,0.0,0.0,0.0,0.0,0.003496,0.0,0.003496,0.003496,0.0,16.100602,0.160389,-0.160389,-24.319158,389.5982,346.883531908,389.5982,346.883531908,0.020139,-706.607762,0.017591,0.017852,0.017721,0.017943,121,0.0,0.003496,1667235992,60,100000,1e-06,0.0001,0.0,3.491021,3.089417,0.395466,1667236042,0.008847,1667236042,0.0,0.019,0.0,0.0,1,0,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,9,0.01834,0.018077,1667236042,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,999.999999,0,999.999999,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",121,1708,2022-10-31 17:07:23.497242
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,19,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,4,5,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,389.5982,346.883531908,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-21.9772,-21.9772,0.0,0,982802730,0.0,358.729911,0,360709238,0.0,0.0,0.0,0.0,0.0,0.003496,0.0,0.003496,0.003496,0.0,18.289163,0.160389,-0.160389,-24.319158,389.5982,346.883531908,389.5982,346.883531908,0.020174,-2653.444153,0.017591,0.017852,0.017721,0.017943,125,0.0,0.003496,1667235992,60,100000,1e-06,0.0001,0.0,3.491021,3.089417,0.395466,1667236042,0.008847,1667236042,0.0,0.019,0.0,0.0,1,0,1,50,0,0,OracleSource.Pyth(),True,42.540122,0.0,5,0.018402,0.018091,1667236044,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,999.999999,0,999.999999,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",125,1744,2022-10-31 17:07:25.215418
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,19,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,4,5,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,389.5982,346.883531908,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-21.9772,-21.9772,0.0,0,982699584,0.0,358.729911,0,360812384,0.0,0.0,0.0,0.0,0.0,0.003496,0.0,0.003496,0.003496,0.0,18.289163,0.160389,-0.160389,-24.319158,389.5982,346.883531908,389.5982,346.883531908,0.020242,-2653.444153,0.017591,0.017852,0.017721,0.017943,125,0.0,0.003496,1667235992,60,100000,1e-06,0.0001,0.0,3.491021,3.089417,0.395466,1667236042,0.008847,1667236042,0.0,0.019,0.0,0.0,1,0,1,50,0,0,OracleSource.Pyth(),True,42.540122,0.0,5,0.018433,0.018099,1667236044,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,999.999999,0,999.999999,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",125,1749,2022-10-31 17:07:25.221285
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,19,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,4,5,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,389.5982,346.883531908,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-21.9772,-21.9772,0.0,0,982493292,0.0,358.729911,0,361018676,0.0,0.0,0.0,0.0,0.0,0.003496,0.0,0.003496,0.003496,0.0,18.289163,0.160389,-0.160389,-24.319158,389.5982,346.883531908,389.5982,346.883531908,0.020276,-2653.444153,0.017591,0.017852,0.017721,0.017943,125,0.0,0.003496,1667235992,60,100000,1e-06,0.0001,0.0,3.491021,3.089417,0.395466,1667236042,0.008847,1667236042,0.0,0.019,0.0,0.0,1,0,1,50,0,0,OracleSource.Pyth(),True,42.540122,0.0,5,0.018464,0.018107,1667236044,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,999.999999,0,999.999999,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",125,1755,2022-10-31 17:07:25.222575
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,20,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,3,5,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,389.5982,346.883531908,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-21.9772,-21.9772,0.0,0,980986406,0.0,468.136621,0,470425362,0.0,0.0,0.0,0.0,0.0,0.003496,0.0,0.003496,0.003496,0.0,19.383465,0.160389,-0.160389,-24.319158,389.5982,346.883531908,389.5982,346.883531908,0.02031,-2653.444153,0.017591,0.017852,0.017721,0.017943,125,0.0,0.003496,1667235992,60,100000,1e-06,0.0001,0.0,3.491021,3.089417,0.395466,1667236042,0.008847,1667236042,0.0,0.019,0.0,0.0,1,0,1,50,0,0,OracleSource.Pyth(),True,42.540122,0.0,5,0.018495,0.018115,1667236044,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,999.999999,0,999.999999,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",125,1762,2022-10-31 17:07:25.227558
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,20,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,3,5,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,389.5982,346.883531908,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-21.9772,-21.9772,0.0,0,980986406,0.0,468.136621,0,470425362,0.0,0.0,0.0,0.0,0.0,0.003496,0.0,0.003496,0.003496,0.0,19.383465,0.160389,-0.160389,-24.319158,389.5982,346.883531908,389.5982,346.883531908,0.02031,-2653.444153,0.017591,0.017852,0.017721,0.017943,125,0.0,0.003496,1667235992,60,100000,1e-06,0.0001,0.0,3.491021,3.089417,0.395466,1667236042,0.008847,1667236042,0.0,0.019,0.0,0.0,1,0,1,50,0,0,OracleSource.Pyth(),True,42.540122,0.0,5,0.018495,0.018115,1667236044,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,999.999999,0,999.999999,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",127,1781,2022-10-31 17:07:25.991673
