slot,ix_name,ix_args,error,compute
183,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
186,oracle_price,"{'oracle_price': 119.34012224000115, 'market_index': 0}",,1388
187,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
187,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
190,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
191,oracle_price,"{'oracle_price': 120.34012224000116, 'market_index': 0}",,1388
194,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
195,oracle_price,"{'oracle_price': 120.54012224000117, 'market_index': 0}",,1388
197,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
197,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
199,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
200,oracle_price,"{'oracle_price': 121.34012224000118, 'market_index': 0}",,1388
202,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
202,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
204,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
205,oracle_price,"{'oracle_price': 122.3401222400012, 'market_index': 0}",,1388
207,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
207,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
208,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
210,oracle_price,"{'oracle_price': 123.34012224000121, 'market_index': 0}",,1388
211,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}",,55976
214,close_position,"{'maker_order_id': None, 'params': {'order_type': {'Market': Container()}, 'market_type': {'Perp': Container()}, 'direction': {'Long': Container()}, 'user_order_id': 0, 'base_asset_amount': 73200000, 'price': 0, 'market_index': 0, 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'max_ts': None, 'trigger_price': 0, 'trigger_condition': {'Above': Container()}, 'oracle_price_offset': 0, 'auction_duration': None, 'auction_start_price': None, 'auction_end_price': None}}",,81799
215,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
217,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 569900000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/4AGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAPL/////////IAQI3v////9o+wGi/f///0qi/V0CAAAAAAAAAAAAAAAamQGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29159 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
218,oracle_price,"{'oracle_price': 124.34012224000122, 'market_index': 0}",,1388
220,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 569900000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/6AGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAPL/////////IAQI3v////9o+wGi/f///0qi/V0CAAAAAAAAAAAAAAAamQGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29159 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
220,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
222,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 569900000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/7AGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAPL/////////IAQI3v////9o+wGi/f///0qi/V0CAAAAAAAAAAAAAAAamQGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29159 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
223,oracle_price,"{'oracle_price': 125.34012224000124, 'market_index': 0}",,1388
225,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 569900000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/8AGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAPL/////////IAQI3v////9o+wGi/f///0qi/V0CAAAAAAAAAAAAAAAamQGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29159 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
225,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
226,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 569900000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/8AGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAPL/////////IAQI3v////9o+wGi/f///0qi/V0CAAAAAAAAAAAAAAAamQGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29159 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
228,oracle_price,"{'oracle_price': 126.34012224000125, 'market_index': 0}",,1388
229,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 569900000, 'limit_price': None}",,58273
232,close_position,"{'maker_order_id': None, 'params': {'order_type': {'Market': Container()}, 'market_type': {'Perp': Container()}, 'direction': {'Long': Container()}, 'user_order_id': 0, 'base_asset_amount': 85500000, 'price': 0, 'market_index': 0, 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'max_ts': None, 'trigger_price': 0, 'trigger_condition': {'Above': Container()}, 'oracle_price_offset': 0, 'auction_duration': None, 'auction_start_price': None, 'auction_end_price': None}}",,74878
233,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
235,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 484400000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
236,oracle_price,"{'oracle_price': 127.34012224000126, 'market_index': 0}",,1388
238,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 484400000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
238,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,43367
239,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 484400000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
241,oracle_price,"{'oracle_price': 128.34012224000125, 'market_index': 0}",,1388
242,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 484400000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
244,oracle_price,"{'oracle_price': 128.94012224000122, 'market_index': 0}",,1388
246,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 484400000, 'limit_price': None}",,55988
247,close_position,"{'maker_order_id': None, 'params': {'order_type': {'Market': Container()}, 'market_type': {'Perp': Container()}, 'direction': {'Long': Container()}, 'user_order_id': 0, 'base_asset_amount': 61700000, 'price': 0, 'market_index': 0, 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'max_ts': None, 'trigger_price': 0, 'trigger_condition': {'Above': Container()}, 'oracle_price_offset': 0, 'auction_duration': None, 'auction_start_price': None, 'auction_end_price': None}}",,74886
252,oracle_price,"{'oracle_price': 137.34012224000074, 'market_index': 0}",,1388
253,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 422700000, 'limit_price': None}",,55933
255,close_position,"{'maker_order_id': None, 'params': {'order_type': {'Market': Container()}, 'market_type': {'Perp': Container()}, 'direction': {'Long': Container()}, 'user_order_id': 0, 'base_asset_amount': 163200000, 'price': 0, 'market_index': 0, 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'max_ts': None, 'trigger_price': 0, 'trigger_condition': {'Above': Container()}, 'oracle_price_offset': 0, 'auction_duration': None, 'auction_start_price': None, 'auction_end_price': None}}",,74861
256,update_perp_market_expiry,"{'market_index': 0, 'expiry_time': 1667236112}",,-1
269,settle_expired_market,{'market_index': 0},,-1
270,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 259500000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: Invalid Oracle: Stale (oracle_delay=21)', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 27275 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
279,settle_pnl,{'market_index': 0},,60141
304,settle_pnl,{'market_index': 0},,54859
314,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,51310
316,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,51313
318,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,51313
320,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,51313
324,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,51313
326,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,51313
328,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,62037
330,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46000
335,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46000
337,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
339,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
341,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
343,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
347,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
349,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
351,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
355,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46000
357,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
359,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
361,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
365,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46000
367,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
369,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,46003
371,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,51006
375,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,45495
377,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,45498
379,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,45498
381,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,45498
385,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,45498
387,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,45498
389,withdraw,"{'market_index': 0, 'amount': 10000000000000000000, 'reduce_only': True}",,45498
