event_name,timestamp,parameters
spot_oracle_price,44,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,45,"{""user_index"": 0}"
perp_oracle_price,45,"{""conf"": 0, ""market_index"": 0, ""price"": 3.450569294499914, ""slot"": 0}"
spot_oracle_price,45,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,46,"{""user_index"": 0}"
perp_oracle_price,46,"{""conf"": 0, ""market_index"": 0, ""price"": 2.941489996173189, ""slot"": 0}"
spot_oracle_price,46,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,47,"{""user_index"": 0}"
perp_oracle_price,47,"{""conf"": 0, ""market_index"": 0, ""price"": 2.941489996173189, ""slot"": 0}"
spot_oracle_price,47,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,48,"{""user_index"": 0}"
perp_oracle_price,48,"{""conf"": 0, ""market_index"": 0, ""price"": 2.941489996173189, ""slot"": 0}"
spot_oracle_price,48,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,49,"{""user_index"": 0}"
perp_oracle_price,49,"{""conf"": 0, ""market_index"": 0, ""price"": 2.941489996173189, ""slot"": 0}"
spot_oracle_price,49,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,50,"{""user_index"": 0}"
perp_oracle_price,50,"{""conf"": 0, ""market_index"": 0, ""price"": 2.941489996173189, ""slot"": 0}"
spot_oracle_price,50,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,51,"{""user_index"": 0}"
perp_oracle_price,51,"{""conf"": 0, ""market_index"": 0, ""price"": 2.941489996173189, ""slot"": 0}"
spot_oracle_price,51,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,52,"{""user_index"": 0}"
perp_oracle_price,52,"{""conf"": 0, ""market_index"": 0, ""price"": 2.3907889065723396, ""slot"": 0}"
spot_oracle_price,52,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,53,"{""user_index"": 0}"
perp_oracle_price,53,"{""conf"": 0, ""market_index"": 0, ""price"": 2.3907889065723396, ""slot"": 0}"
spot_oracle_price,53,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,54,"{""user_index"": 0}"
perp_oracle_price,54,"{""conf"": 0, ""market_index"": 0, ""price"": 2.3907889065723396, ""slot"": 0}"
spot_oracle_price,54,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,55,"{""user_index"": 0}"
perp_oracle_price,55,"{""conf"": 0, ""market_index"": 0, ""price"": 2.3907889065723396, ""slot"": 0}"
spot_oracle_price,55,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,56,"{""user_index"": 0}"
perp_oracle_price,56,"{""conf"": 0, ""market_index"": 0, ""price"": 2.3907889065723396, ""slot"": 0}"
spot_oracle_price,56,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,57,"{""user_index"": 0}"
perp_oracle_price,57,"{""conf"": 0, ""market_index"": 0, ""price"": 2.3907889065723396, ""slot"": 0}"
spot_oracle_price,57,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,58,"{""user_index"": 0}"
perp_oracle_price,58,"{""conf"": 0, ""market_index"": 0, ""price"": 2.3907889065723396, ""slot"": 0}"
spot_oracle_price,58,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,59,"{""user_index"": 0}"
perp_oracle_price,59,"{""conf"": 0, ""market_index"": 0, ""price"": 2.3907889065723396, ""slot"": 0}"
spot_oracle_price,59,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
