m0_mark_price,m0_oracle_price,m0_bid_price,m0_ask_price,m0_wouldbe_peg,m0_wouldbe_peg_cost,m0_predicted_long_funding,m0_predicted_short_funding,m0_last_mid_price_twap,m0_repeg_to_oracle_cost,m0_market_index,m0_base_asset_amount_long,m0_base_asset_amount_short,m0_base_asset_amount,m0_total_base_asset_amount,m0_open_interest,m0_total_exchange_fees,m0_total_mm_fees,m0_margin_ratio_initial,m0_margin_ratio_maintenance,m0_margin_ratio_partial,m0_base_asset_reserve,m0_quote_asset_reserve,m0_funding_period,m0_sqrt_k,m0_peg_multiplier,m0_total_lp_tokens,m0_lp_tokens,m0_cumulative_lp_funding,m0_last_funding_rate,m0_last_funding_rate_ts,m0_cumulative_funding_rate_long,m0_cumulative_funding_rate_short,m0_last_oracle_price,m0_last_oracle_conf,m0_last_oracle_normalised_price,m0_last_oracle_price_twap,m0_last_oracle_price_twap_ts,m0_last_mark_price,m0_last_mark_price_twap,m0_last_bid_price_twap,m0_last_ask_price_twap,m0_last_mark_price_twap_ts,m0_net_base_asset_amount,m0_base_spread,m0_mark_std,m0_buy_intensity,m0_sell_intensity,m0_last_spread,m0_bid_price_before,m0_ask_price_before,m0_total_fee,m0_total_fee_minus_distributions,m0_strategies,m0_minimum_quote_asset_trade_size,m0_quote_asset_amount_long,m0_quote_asset_amount_short,m0_terminal_quote_asset_reserve,timestamp,arb0_collateral,arb0_free_collateral,arb0_margin_ratio,arb0_total_position_value,arb0_total_fee_paid,arb0_total_fee_rebate,arb0_open_orders,arb0_cumulative_deposits,arb0_total_collateral,LP1_collateral,LP1_free_collateral,LP1_margin_ratio,LP1_total_position_value,LP1_total_fee_paid,LP1_total_fee_rebate,LP1_open_orders,LP1_cumulative_deposits,LP1_total_collateral,arb0_m0_base_asset_amount,arb0_m0_quote_asset_amount,arb0_m0_last_cumulative_funding_rate,arb0_m0_last_funding_rate_ts,arb0_m0_upnl,arb0_m0_upnl_noslip,arb0_m0_ufunding,LP1_m0_lp_tokens,LP1_m0_last_total_fee_minus_distributions,LP1_m0_last_cumulative_lp_funding,LP1_m0_last_net_base_asset_amount,LP1_m0_last_quote_asset_reserve,LP1_m0_base_asset_amount,LP1_m0_quote_asset_amount,LP1_m0_last_cumulative_funding_rate,LP1_m0_last_funding_rate_ts,LP1_m0_upnl,LP1_m0_upnl_noslip,LP1_m0_ufunding
3.2572815558998656,3.327285307254493,3.2572815558998656,3.2572815558998656,5.161,0.0,-7.421661647636891e-08,-7.421661647636891e-08,5.218627765977749,3769983.222446024,0,0.0,-2.5874940846011367e+19,-2.5874940846011367e+19,0,1,220126.25689632495,0.0,1000,625,500,125874940846011367424,79443930084809031680,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,3.327285307254493,0,5.1619797172887925,5.218939223509026,282,0,5.218009626683191,5.218627765977749,5.218627765977749,282,-2.5874940846011367e+19,0,0.0,0,0,0,2.9935692613999767,2.9935692613999767,220126.25689632495,220126.25689632495,,10000000,0.0615234375,10608987683227.062,100000000000000000000,282,23719393275309.35,18718974974776.5,1.8644449719141793,10608987683231.059,220126256896.32495,0.0,0.0,20000000000000.0,19779873743099.605,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-2.5874940846011367e+19,6669468151021.312,0.0,0.0,-3939519532209.747,-8428196.757771289,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
3.3099712723999097,3.327285307254493,3.3099712723999097,3.3099712723999097,5.161,0.0,-7.57561056764512e-08,-7.57561056764512e-08,5.218009694170923,3652613.820345065,0,0.0,-2.4869052775399145e+19,-2.4869052775399145e+19,0,1,220456.54232939097,0.0,1000,625,500,124869052775399145472,80083894109350789120,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,3.327285307254493,0,5.1619797172887925,5.2184137640878445,283,0,5.217464979996863,5.218009694170923,5.218009694170923,283,-2.4869052775399145e+19,0,0.0,0,0,0,3.2572815558998656,3.2572815558998656,220456.54232939097,220456.54232939097,,10000000,0.0615234375,10278702250161.062,100000000000000000000,283,23648053065510.613,18751673232650.03,1.9243230299183842,10278702250165.059,220456542329.39096,0.0,0.0,20000000000000.0,19779543457666.54,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-2.4869052775399145e+19,6410192642320.983,0.0,0.0,-3868509607844.075,-8231585.025836841,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
3.3099712723999097,3.327285307254493,3.3099712723999097,3.3099712723999097,5.161,0.0,-7.57561056764512e-08,-7.57561056764512e-08,5.218009694170923,3652613.820345065,0,0.0,-2.4869052775399145e+19,-2.4869052775399145e+19,0,1,220456.54232939097,0.0,1000,625,500,124869052775399145472,80083894109350789120,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,3.327285307254493,0,5.1619797172887925,5.2184137640878445,283,0,5.217464979996863,5.218009694170923,5.218009694170923,283,-2.4869052775399145e+19,0,0.0,0,0,0,3.2572815558998656,3.2572815558998656,220456.54232939097,220456.54232939097,,10000000,0.0615234375,10278702250161.062,100000000000000000000,283,23648053065510.613,18751673232650.03,1.9243230299183842,10278702250165.059,220456542329.39096,0.0,0.0,20000000000000.0,19779543457666.54,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-2.4869052775399145e+19,6410192642320.983,0.0,0.0,-3868509607844.075,-8231585.025836841,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
3.3099712723999097,3.327285307254493,3.3099712723999097,3.3099712723999097,5.161,0.0,-7.57561056764512e-08,-7.57561056764512e-08,5.218009694170923,3652613.820345065,0,0.0,-2.4869052775399145e+19,-2.4869052775399145e+19,0,1,220456.54232939097,0.0,1000,625,500,124869052775399145472,80083894109350789120,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,3.327285307254493,0,5.1619797172887925,5.2184137640878445,283,0,5.217464979996863,5.218009694170923,5.218009694170923,283,-2.4869052775399145e+19,0,0.0,0,0,0,3.2572815558998656,3.2572815558998656,220456.54232939097,220456.54232939097,,10000000,0.0615234375,10278702250161.062,100000000000000000000,283,23648053065510.613,18751673232650.03,1.9243230299183842,10278702250165.059,220456542329.39096,0.0,0.0,20000000000000.0,19779543457666.54,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-2.4869052775399145e+19,6410192642320.983,0.0,0.0,-3868509607844.075,-8231585.025836841,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
3.32049867769988,3.327285307254493,3.32049867769988,3.32049867769988,5.161,0.0,-7.612673873358245e-08,-7.612673873358245e-08,5.217465047465847,3629275.654126837,0,0.0,-2.4670951401145434e+19,-2.4670951401145434e+19,0,1,220522.21750706396,0.0,1000,625,500,124670951401145434112,80211146924063047680,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,3.327285307254493,0,5.1619797172887925,5.217888450627614,284,0,5.216935120633641,5.217465047465847,5.217465047465847,284,-2.4670951401145434e+19,0,0.0,0,0,0,3.3099712723999097,3.3099712723999097,220522.21750706396,220522.21750706396,,10000000,0.0615234375,10213027072488.062,100000000000000000000,284,23633374389540.72,18758175075239.656,1.9366910164923818,10213027072492.06,220522217507.06396,0.0,0.0,20000000000000.0,19779477782488.863,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-2.4670951401145434e+19,6359130465440.206,0.0,0.0,-3853896607051.8545,-8191986.150510142,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
3.32049867769988,3.327285307254493,3.32049867769988,3.32049867769988,5.161,0.0,-7.612673873358245e-08,-7.612673873358245e-08,5.217465047465847,3629275.654126837,0,0.0,-2.4670951401145434e+19,-2.4670951401145434e+19,0,1,220522.21750706396,0.0,1000,625,500,124670951401145434112,80211146924063047680,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,3.327285307254493,0,5.1619797172887925,5.217888450627614,284,0,5.216935120633641,5.217465047465847,5.217465047465847,284,-2.4670951401145434e+19,0,0.0,0,0,0,3.3099712723999097,3.3099712723999097,220522.21750706396,220522.21750706396,,10000000,0.0615234375,10213027072488.062,100000000000000000000,284,23633374389540.72,18758175075239.656,1.9366910164923818,10213027072492.06,220522217507.06396,0.0,0.0,20000000000000.0,19779477782488.863,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-2.4670951401145434e+19,6359130465440.206,0.0,0.0,-3853896607051.8545,-8191986.150510142,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
3.32049867769988,3.327285307254493,3.32049867769988,3.32049867769988,5.161,0.0,-7.612673873358245e-08,-7.612673873358245e-08,5.217465047465847,3629275.654126837,0,0.0,-2.4670951401145434e+19,-2.4670951401145434e+19,0,1,220522.21750706396,0.0,1000,625,500,124670951401145434112,80211146924063047680,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,3.327285307254493,0,5.1619797172887925,5.217888450627614,284,0,5.216935120633641,5.217465047465847,5.217465047465847,284,-2.4670951401145434e+19,0,0.0,0,0,0,3.3099712723999097,3.3099712723999097,220522.21750706396,220522.21750706396,,10000000,0.0615234375,10213027072488.062,100000000000000000000,284,23633374389540.72,18758175075239.656,1.9366910164923818,10213027072492.06,220522217507.06396,0.0,0.0,20000000000000.0,19779477782488.863,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-2.4670951401145434e+19,6359130465440.206,0.0,0.0,-3853896607051.8545,-8191986.150510142,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.2763122666001254,2.0124231160536894,2.2763122666001254,2.2763122666001254,5.161,0.0,-7.626380599640035e-08,-7.626380599640035e-08,5.216935188083885,10576744.156070461,0,0.0,-5.0574354538585915e+19,-5.0574354538585915e+19,0,1,227643.765407415,0.0,1000,625,500,150574354538585915392,66412371686025846784,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2173632830877885,285,0,5.216408332732827,5.216935188083885,5.216935188083885,285,-5.0574354538585915e+19,0,0.0,0,0,0,3.32049867769988,3.32049867769988,227643.765407415,227643.765407415,,10000000,0.0615234375,17334574972839.062,100000000000000000000,285,23626252841640.367,18038898737304.21,1.1406311528009523,17334574972843.06,227643765407.41498,0.0,0.0,20000000000000.0,19772356234588.516,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.0574354538585915e+19,13480678365791.207,0.0,0.0,-3853896607051.8535,-11512302.361156685,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.2763122666001254,2.0124231160536894,2.2763122666001254,2.2763122666001254,5.161,0.0,-7.626380599640035e-08,-7.626380599640035e-08,5.216935188083885,10576744.156070461,0,0.0,-5.0574354538585915e+19,-5.0574354538585915e+19,0,1,227643.765407415,0.0,1000,625,500,150574354538585915392,66412371686025846784,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2173632830877885,285,0,5.216408332732827,5.216935188083885,5.216935188083885,285,-5.0574354538585915e+19,0,0.0,0,0,0,3.32049867769988,3.32049867769988,227643.765407415,227643.765407415,,10000000,0.0615234375,17334574972839.062,100000000000000000000,285,23626252841640.367,18038898737304.21,1.1406311528009523,17334574972843.06,227643765407.41498,0.0,0.0,20000000000000.0,19772356234588.516,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.0574354538585915e+19,13480678365791.207,0.0,0.0,-3853896607051.8535,-11512302.361156685,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.2763122666001254,2.0124231160536894,2.2763122666001254,2.2763122666001254,5.161,0.0,-7.626380599640035e-08,-7.626380599640035e-08,5.216935188083885,10576744.156070461,0,0.0,-5.0574354538585915e+19,-5.0574354538585915e+19,0,1,227643.765407415,0.0,1000,625,500,150574354538585915392,66412371686025846784,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2173632830877885,285,0,5.216408332732827,5.216935188083885,5.216935188083885,285,-5.0574354538585915e+19,0,0.0,0,0,0,3.32049867769988,3.32049867769988,227643.765407415,227643.765407415,,10000000,0.0615234375,17334574972839.062,100000000000000000000,285,23626252841640.367,18038898737304.21,1.1406311528009523,17334574972843.06,227643765407.41498,0.0,0.0,20000000000000.0,19772356234588.516,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.0574354538585915e+19,13480678365791.207,0.0,0.0,-3853896607051.8535,-11512302.361156685,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0672661471000926,2.0124231160536894,2.0672661471000926,2.0672661471000926,5.161,0.0,-7.040058048257269e-08,-7.040058048257269e-08,5.216408400164333,11560154.704950726,0,0.0,-5.800423703149547e+19,-5.800423703149547e+19,0,1,229255.50940321398,0.0,1000,625,500,158004237031495467008,63289442029372096512,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2164730219302795,286,0,5.215591639381122,5.216408400164333,5.216408400164333,286,-5.800423703149547e+19,0,0.0,0,0,0,2.2763122666001254,2.2763122666001254,229255.50940321398,229255.50940321398,,10000000,0.0615234375,18946318968638.062,100000000000000000000,286,23624641097644.566,17876112593728.504,1.043513757121642,18946318968642.062,229255509403.214,0.0,0.0,20000000000000.0,19770744490592.71,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.800423703149547e+19,15092422361590.207,0.0,0.0,-3853896607051.8555,-11991019.560358014,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0672661471000926,2.0124231160536894,2.0672661471000926,2.0672661471000926,5.161,0.0,-7.040058048257269e-08,-7.040058048257269e-08,5.216408400164333,11560154.704950726,0,0.0,-5.800423703149547e+19,-5.800423703149547e+19,0,1,229255.50940321398,0.0,1000,625,500,158004237031495467008,63289442029372096512,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2164730219302795,286,0,5.215591639381122,5.216408400164333,5.216408400164333,286,-5.800423703149547e+19,0,0.0,0,0,0,2.2763122666001254,2.2763122666001254,229255.50940321398,229255.50940321398,,10000000,0.0615234375,18946318968638.062,100000000000000000000,286,23624641097644.566,17876112593728.504,1.043513757121642,18946318968642.062,229255509403.214,0.0,0.0,20000000000000.0,19770744490592.71,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.800423703149547e+19,15092422361590.207,0.0,0.0,-3853896607051.8555,-11991019.560358014,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0672661471000926,2.0124231160536894,2.0672661471000926,2.0672661471000926,5.161,0.0,-7.040058048257269e-08,-7.040058048257269e-08,5.216408400164333,11560154.704950726,0,0.0,-5.800423703149547e+19,-5.800423703149547e+19,0,1,229255.50940321398,0.0,1000,625,500,158004237031495467008,63289442029372096512,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2164730219302795,286,0,5.215591639381122,5.216408400164333,5.216408400164333,286,-5.800423703149547e+19,0,0.0,0,0,0,2.2763122666001254,2.2763122666001254,229255.50940321398,229255.50940321398,,10000000,0.0615234375,18946318968638.062,100000000000000000000,286,23624641097644.566,17876112593728.504,1.043513757121642,18946318968642.062,229255509403.214,0.0,0.0,20000000000000.0,19770744490592.71,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.800423703149547e+19,15092422361590.207,0.0,0.0,-3853896607051.8555,-11991019.560358014,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.02541511390006,2.0124231160536894,2.02541511390006,2.02541511390006,5.161,0.0,-6.917599496558847e-08,-6.917599496558847e-08,5.215591706793899,11762922.338550543,0,0.0,-5.962830653593249e+19,-5.962830653593249e+19,0,1,229587.831968158,0.0,1000,625,500,159628306535932493824,62645530839788683264,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2155830080675365,287,0,5.214717104522156,5.215591706793899,5.215591706793899,287,-5.962830653593249e+19,0,0.0,0,0,0,2.0672661471000926,2.0672661471000926,229587.831968158,229587.831968158,,10000000,0.0615234375,19278641533582.062,100000000000000000000,287,23624308775079.62,17842548014669.164,1.025508572976212,19278641533586.06,229587831968.158,0.0,0.0,20000000000000.0,19770412168027.77,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.962830653593249e+19,15424744926534.207,0.0,0.0,-3853896607051.8516,-12077207.32741434,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.02541511390006,2.0124231160536894,2.02541511390006,2.02541511390006,5.161,0.0,-6.917599496558847e-08,-6.917599496558847e-08,5.215591706793899,11762922.338550543,0,0.0,-5.962830653593249e+19,-5.962830653593249e+19,0,1,229587.831968158,0.0,1000,625,500,159628306535932493824,62645530839788683264,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2155830080675365,287,0,5.214717104522156,5.215591706793899,5.215591706793899,287,-5.962830653593249e+19,0,0.0,0,0,0,2.0672661471000926,2.0672661471000926,229587.831968158,229587.831968158,,10000000,0.0615234375,19278641533582.062,100000000000000000000,287,23624308775079.62,17842548014669.164,1.025508572976212,19278641533586.06,229587831968.158,0.0,0.0,20000000000000.0,19770412168027.77,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.962830653593249e+19,15424744926534.207,0.0,0.0,-3853896607051.8516,-12077207.32741434,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.02541511390006,2.0124231160536894,2.02541511390006,2.02541511390006,5.161,0.0,-6.917599496558847e-08,-6.917599496558847e-08,5.215591706793899,11762922.338550543,0,0.0,-5.962830653593249e+19,-5.962830653593249e+19,0,1,229587.831968158,0.0,1000,625,500,159628306535932493824,62645530839788683264,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.2155830080675365,287,0,5.214717104522156,5.215591706793899,5.215591706793899,287,-5.962830653593249e+19,0,0.0,0,0,0,2.0672661471000926,2.0672661471000926,229587.831968158,229587.831968158,,10000000,0.0615234375,19278641533582.062,100000000000000000000,287,23624308775079.62,17842548014669.164,1.025508572976212,19278641533586.06,229587831968.158,0.0,0.0,20000000000000.0,19770412168027.77,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.962830653593249e+19,15424744926534.207,0.0,0.0,-3853896607051.8516,-12077207.32741434,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0170365371001,2.0124231160536894,2.0170365371001,2.0170365371001,5.161,0.0,-6.888022046684844e-08,-6.888022046684844e-08,5.214717171916206,11803767.32950167,0,0.0,-5.995950330908528e+19,-5.995950330908528e+19,0,1,229654.774171492,0.0,1000,625,500,159959503309085278208,62515823024764461056,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.214693241430867,288,0,5.213831187302539,5.214717171916206,5.214717171916206,288,-5.995950330908528e+19,0,0.0,0,0,0,2.02541511390006,2.02541511390006,229654.774171492,229654.774171492,,10000000,0.0615234375,19345583736916.062,100000000000000000000,288,23624241832876.285,17835786852132.42,1.0219565092829808,19345583736920.062,229654774171.492,0.0,0.0,20000000000000.0,19770345225824.43,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.995950330908528e+19,15491687129868.207,0.0,0.0,-3853896607051.8555,-12094050.892079936,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0170365371001,2.0124231160536894,2.0170365371001,2.0170365371001,5.161,0.0,-6.888022046684844e-08,-6.888022046684844e-08,5.214717171916206,11803767.32950167,0,0.0,-5.995950330908528e+19,-5.995950330908528e+19,0,1,229654.774171492,0.0,1000,625,500,159959503309085278208,62515823024764461056,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.214693241430867,288,0,5.213831187302539,5.214717171916206,5.214717171916206,288,-5.995950330908528e+19,0,0.0,0,0,0,2.02541511390006,2.02541511390006,229654.774171492,229654.774171492,,10000000,0.0615234375,19345583736916.062,100000000000000000000,288,23624241832876.285,17835786852132.42,1.0219565092829808,19345583736920.062,229654774171.492,0.0,0.0,20000000000000.0,19770345225824.43,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.995950330908528e+19,15491687129868.207,0.0,0.0,-3853896607051.8555,-12094050.892079936,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0170365371001,2.0124231160536894,2.0170365371001,2.0170365371001,5.161,0.0,-6.888022046684844e-08,-6.888022046684844e-08,5.214717171916206,11803767.32950167,0,0.0,-5.995950330908528e+19,-5.995950330908528e+19,0,1,229654.774171492,0.0,1000,625,500,159959503309085278208,62515823024764461056,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.214693241430867,288,0,5.213831187302539,5.214717171916206,5.214717171916206,288,-5.995950330908528e+19,0,0.0,0,0,0,2.02541511390006,2.02541511390006,229654.774171492,229654.774171492,,10000000,0.0615234375,19345583736916.062,100000000000000000000,288,23624241832876.285,17835786852132.42,1.0219565092829808,19345583736920.062,229654774171.492,0.0,0.0,20000000000000.0,19770345225824.43,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.995950330908528e+19,15491687129868.207,0.0,0.0,-3853896607051.8555,-12094050.892079936,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0153591460000713,2.0124231160536894,2.0153591460000713,2.0153591460000713,5.161,0.0,-6.877042246039455e-08,-6.877042246039455e-08,5.213831254677869,11811954.682331348,0,0.0,-6.0026056915955745e+19,-6.0026056915955745e+19,0,1,229668.192694183,0.0,1000,625,500,160026056915955744768,62489823174559072256,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.213803721951596,289,0,5.212943188788594,5.213831254677869,5.213831254677869,289,-6.0026056915955745e+19,0,0.0,0,0,0,2.0170365371001,2.0170365371001,229668.192694183,229668.192694183,,10000000,0.0615234375,19359002259607.062,100000000000000000000,289,23624228414353.594,17834431581340.633,1.0212474559470885,19359002259611.062,229668192694.183,0.0,0.0,20000000000000.0,19770331807301.74,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-6.0026056915955745e+19,15505105652559.207,0.0,0.0,-3853896607051.8555,-12097406.280389223,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0153591460000713,2.0124231160536894,2.0153591460000713,2.0153591460000713,5.161,0.0,-6.877042246039455e-08,-6.877042246039455e-08,5.213831254677869,11811954.682331348,0,0.0,-6.0026056915955745e+19,-6.0026056915955745e+19,0,1,229668.192694183,0.0,1000,625,500,160026056915955744768,62489823174559072256,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.213803721951596,289,0,5.212943188788594,5.213831254677869,5.213831254677869,289,-6.0026056915955745e+19,0,0.0,0,0,0,2.0170365371001,2.0170365371001,229668.192694183,229668.192694183,,10000000,0.0615234375,19359002259607.062,100000000000000000000,289,23624228414353.594,17834431581340.633,1.0212474559470885,19359002259611.062,229668192694.183,0.0,0.0,20000000000000.0,19770331807301.74,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-6.0026056915955745e+19,15505105652559.207,0.0,0.0,-3853896607051.8555,-12097406.280389223,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0153591460000713,2.0124231160536894,2.0153591460000713,2.0153591460000713,5.161,0.0,-6.877042246039455e-08,-6.877042246039455e-08,5.213831254677869,11811954.682331348,0,0.0,-6.0026056915955745e+19,-6.0026056915955745e+19,0,1,229668.192694183,0.0,1000,625,500,160026056915955744768,62489823174559072256,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.213803721951596,289,0,5.212943188788594,5.213831254677869,5.213831254677869,289,-6.0026056915955745e+19,0,0.0,0,0,0,2.0170365371001,2.0170365371001,229668.192694183,229668.192694183,,10000000,0.0615234375,19359002259607.062,100000000000000000000,289,23624228414353.594,17834431581340.633,1.0212474559470885,19359002259611.062,229668192694.183,0.0,0.0,20000000000000.0,19770331807301.74,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-6.0026056915955745e+19,15505105652559.207,0.0,0.0,-3853896607051.8555,-12097406.280389223,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
2.0150233323001245,2.0124231160536894,2.0150233323001245,2.0150233323001245,5.161,0.0,-6.869786009779486e-08,-6.869786009779486e-08,5.212943256145208,11813594.199664181,0,0.0,-6.003939093115552e+19,-6.003939093115552e+19,0,1,229670.87975323503,0.0,1000,625,500,160039390931155517440,62484616704781893632,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,2.0124231160536894,0,5.1619797172887925,5.212914449561069,290,0,5.21205497099893,5.212943256145208,5.212943256145208,290,-6.003939093115552e+19,0,0.0,0,0,0,2.0153591460000713,2.0153591460000713,229670.87975323503,229670.87975323503,,10000000,0.0615234375,19361689318659.062,100000000000000000000,290,23624225727294.543,17834160188376.375,1.0211055861321834,19361689318663.066,229670879753.23502,0.0,0.0,20000000000000.0,19770329120242.684,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-6.003939093115552e+19,15507792711611.207,0.0,0.0,-3853896607051.8594,-12098077.358336687,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
