base_asset_amount_long,base_asset_amount_short,net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,total_exchange_fees,total_mm_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,last_oracle_price,last_oracle_conf,last_oracle_normalised_price,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mid_price_twap,last_mark_price_twap_ts,base_spread,mark_std,buy_intensity,sell_intensity,last_spread,bid_price_before,ask_price_before,strategies,oracle_price,mark_price,bid_price,ask_price,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
7937227646211072.0,0,7937227646211072.0,7937227646211072.0,1,261890936.5747221,250723614.99904603,11167321.575676095,1000,625,500,3.668265264803969e+18,3.684171941917132e+18,3600,3.67621e+18,85572,0,0,0,0,86.001283,0,85.572105,85.6067896486978,814,85.60766411844834,0,814,1000.0,1.3658146900236545,0,0,1365.8146900236545,858737106298.3927,859901186375.8335,VolatilityScale,85.958821,85.94306536078173,85.88438423034849,86.00176653152388,7937227646211072.0,68089975641.08963,0.0,0.0,9999760422262.436,-22290004.32610321,9999738132258.11,0.0,9992931363694.434,146.90874294772888,68067685636.76353
