net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price
-16078126285404.203,18280342786271.086,1,172102.93095234188,1000,625,500,16119781127303.287,6203558175527.735,3600,10000000000000,10539,0.6485936467837128,217,9.966320804804132,217,9.967877429556413,217,99.96346980670536,99.96346980670536,0,-6416998946738.33,32122985.94468626,99.31487615992165,0,971439308.3686746,27799081.87296401,999238390.2416387,4.162024748272235e-05,998805999.8344665,231.09633647437346,4323904.07172225,4.05584288617648,4.055842886175976
-16078126285404.203,18280342786271.086,1,172102.93095234188,1000,625,500,16119781127303.287,6203558175527.735,3600,10000000000000,10539,0.6482333670265739,218,9.963037662015845,218,9.964593422096709,218,100.61170317373194,100.61170317373194,0,-6416998946738.33,32122985.94468626,99.96346980670536,0,971439308.3686746,27799081.87296401,999238390.2416387,4.159712833450189e-05,998805999.8344665,231.09633647437346,4323904.07172225,4.05584288617648,4.055842886175976
-16078126285404.203,18280342786271.086,1,172102.93095234188,1000,625,500,16119781127303.287,6203558175527.735,3600,10000000000000,10539,0.6478732873974972,219,9.959756342942443,219,9.961311238832197,219,101.25957646112944,101.25957646112944,0,-6416998946738.33,32122985.94468626,100.61170317373194,0,971439308.3686746,27799081.87296401,999238390.2416387,4.1574022028496694e-05,998805999.8344665,231.09633647437346,4323904.07172225,4.05584288617648,4.055842886175976
-16078126285404.203,18280342786271.086,1,172102.93095234188,1000,625,500,16119781127303.287,6203558175527.735,3600,10000000000000,10539,0.6475134077824999,220,9.956476846570897,220,9.958030878749575,220,101.90708986891194,101.90708986891194,0,-6416998946738.33,32122985.94468626,101.25957646112944,0,971439308.3686746,27799081.87296401,999238390.2416387,4.1550928557392334e-05,998805999.8344665,231.09633647437346,4323904.07172225,4.05584288617648,4.055842886175976
-16078126285404.203,18280342786271.086,1,172102.93095234188,1000,625,500,16119781127303.287,6203558175527.735,3600,10000000000000,10539,0.6471537280750006,221,9.95319917188873,221,9.95475234083611,221,102.55424359698694,102.55424359698694,0,-6416998946738.33,32122985.94468626,101.90708986891194,0,971439308.3686746,27799081.87296401,999238390.2416387,4.15278479143504e-05,998805999.8344665,231.09633647437346,4323904.07172225,4.05584288617648,4.055842886175976
-16088206536723.092,18290423037589.977,1,172143.78931780893,1000,625,500,16129861378622.176,6199681302440.436,3600,10000000000000,10539,0.6473806316339056,222,9.949920502852335,222,9.951474216368256,222,103.20162422862084,103.20162422862084,0,-6427079198057.219,32127071.781232964,102.55424359698694,0,971439267.5103092,27799081.87296401,999238349.3832732,4.1607665907994324e-05,998805550.3924464,230.87816066163924,4327989.908268956,4.050775125259811,4.050775125260314
-16088206536723.092,18290423037589.977,1,172143.78931780893,1000,625,500,16129861378622.176,6199681302440.436,3600,10000000000000,10539,0.6470210256800021,223,9.946643655045753,223,9.948196505507385,223,103.84864525430085,103.84864525430085,0,-6427079198057.219,32127071.781232964,103.20162422862084,0,971439267.5103092,27799081.87296401,999238349.3832732,4.158455374853602e-05,998805550.3924464,230.87816066163924,4327989.908268956,4.050775125259811,4.050775125260314
-16088206536723.092,18290423037589.977,1,172143.78931780893,1000,625,500,16129861378622.176,6199681302440.436,3600,10000000000000,10539,0.6466616194789054,224,9.943368627457332,224,9.944920615344081,224,104.49530687377975,104.49530687377975,0,-6427079198057.219,32127071.781232964,103.84864525430085,0,971439267.5103092,27799081.87296401,999238349.3832732,4.156145442734866e-05,998805550.3924464,230.87816066163924,4327989.908268956,4.050775125259811,4.050775125260314
-16088206536723.092,18290423037589.977,1,172143.78931780893,1000,625,500,16129861378622.176,6199681302440.436,3600,10000000000000,10539,0.6463024129210737,225,9.940095419075979,225,9.94164654486699,225,105.14160928670083,105.14160928670083,0,-6427079198057.219,32127071.781232964,104.49530687377975,0,971439267.5103092,27799081.87296401,999238349.3832732,4.15383679373922e-05,998805550.3924464,230.87816066163924,4327989.908268956,4.050775125259811,4.050775125260314
-16088206536723.092,18290423037589.977,1,172143.78931780893,1000,625,500,16129861378622.176,6199681302440.436,3600,10000000000000,10539,0.6459434058947444,226,9.936824028891163,226,9.93837429306531,226,105.78755269259557,105.78755269259557,0,-6427079198057.219,32127071.781232964,105.14160928670083,0,971439267.5103092,27799081.87296401,999238349.3832732,4.1515294271483196e-05,998805550.3924464,230.87816066163924,4327989.908268956,4.050775125259811,4.050775125260314
-16088206536723.092,18290423037589.977,1,172143.78931780893,1000,625,500,16129861378622.176,6199681302440.436,3600,10000000000000,10539,0.6455845982881551,227,9.933554455892919,227,9.93510385892881,227,106.43313729088372,106.43313729088372,0,-6427079198057.219,32127071.781232964,105.78755269259557,0,971439267.5103092,27799081.87296401,999238349.3832732,4.149223342243913e-05,998805550.3924464,230.87816066163924,4327989.908268956,4.050775125259811,4.050775125260314
-20620302341215.32,22822518842082.203,1,186475.44593778098,1000,625,500,20661957183114.402,4839812565371.258,3600,10000000000000,10539,0.8282934517667151,228,9.929407853176434,228,9.931395757460674,228,107.26143074265043,107.26143074265043,0,-10959175002549.445,33560237.44323017,106.43313729088372,0,971424935.8536892,27799081.872964006,999224017.7266532,9.07741289137714e-05,998647902.1696266,173.4415961415341,5761155.570266162,2.468632771542431,2.46863277154267
-20620302341215.32,22822518842082.203,1,186475.44593778098,1000,625,500,20661957183114.402,4839812565371.258,3600,10000000000000,10539,0.8278333526516116,229,9.925263553808168,229,9.927250353854532,229,108.08926409530204,108.08926409530204,0,-10959175002549.445,33560237.44323017,107.26143074265043,0,971424935.8536892,27799081.872964006,999224017.7266532,9.072370584656217e-05,998647902.1696266,173.4415961415341,5761155.570266162,2.468632771542431,2.46863277154267
-22855443974258.496,25057660475125.38,1,191454.56529266576,1000,625,500,22897098816157.58,4367365525340.44,3600,10000000000000,10539,0.8804185372250176,230,9.920866905000539,230,9.922979909489879,230,108.96968263252705,108.96968263252705,0,-13194316635592.621,34058149.378718644,108.08926409530204,0,971419956.7343343,27799081.872964002,999219038.6072984,0.00011616520951992094,998593131.856723,159.64343533419438,6259067.505754641,2.0101963851891558,2.010196385189332
-32422171180305.004,34624387681171.887,1,205018.4045420226,1000,625,500,32463826022204.086,3080351648373.288,3600,10000000000000,10539,0.996817883644289,231,9.915911556169588,231,9.918303919090334,231,109.96650051617134,109.96650051617134,0,-22761043841639.13,35414533.30365433,108.96968263252705,0,971406392.895085,27799081.872964006,999205474.768049,0.0002268861555175746,998443929.62498,131.2076485369264,7615451.430690321,1.0,1.0000000000000615
-32422171180305.004,34624387681171.887,1,205018.4045420226,1000,625,500,32463826022204.086,3080351648373.288,3600,10000000000000,10539,0.9962641728463358,232,9.910958959927855,232,9.913349993942687,232,110.96276468901767,110.96276468901767,0,-22761043841639.13,35414533.30365433,109.96650051617134,0,971406392.895085,27799081.872964006,999205474.768049,0.0002267601251600985,998443929.62498,131.2076485369264,7615451.430690321,1.0,1.0000000000000615
-32422171180305.004,34624387681171.887,1,205018.4045420226,1000,625,500,32463826022204.086,3080351648373.288,3600,10000000000000,10539,0.995710769623089,233,9.906009114746333,233,9.908398820593428,233,111.95847545864076,111.95847545864076,0,-22761043841639.13,35414533.30365433,110.96276468901767,0,971406392.895085,27799081.872964006,999205474.768049,0.0002266341648098334,998443929.62498,131.2076485369264,7615451.430690321,1.0,1.0000000000000615
-32422171180305.004,34624387681171.887,1,212626.68292884764,1000,625,500,26300091186687.973,3802268185694.1963,3600,10000000000000,10539,0.9345670002769424,234,9.9013528947348,234,9.903595855535464,234,112.8930424589177,112.8930424589177,0,-16597309006123.016,45004857.63702022,111.95847545864076,0,961047632.4446497,38150234.04501241,999197866.489662,0.00015511297290521868,998512404.1304612,145.76991034995442,6854623.592007817,1.5236488772828682,1.523648877282752
-32422171180305.004,34624387681171.887,1,212626.68292884764,1000,625,500,26300091186687.973,3802268185694.1963,3600,10000000000000,10539,0.9340478684993769,235,9.896699261152886,235,9.898940976037284,235,113.82709032741708,113.82709032741708,0,-16597309006123.016,45004857.63702022,112.8930424589177,0,961047632.4446497,38150234.04501241,999197866.489662,0.00015502681099994716,998512404.1304612,145.76991034995442,6854623.592007817,1.5236488772828682,1.523648877282752
-32422171180305.004,34624387681171.887,1,212626.68292884764,1000,625,500,26300091186687.973,3802268185694.1963,3600,10000000000000,10539,0.9335290250881793,236,9.892048212563886,236,9.894288682224097,236,114.76061935250526,114.76061935250526,0,-16597309006123.016,45004857.63702022,113.82709032741708,0,961047632.4446497,38150234.04501241,999197866.489662,0.0001549406969557324,998512404.1304612,145.76991034995442,6854623.592007817,1.5236488772828682,1.523648877282752
-32422171180305.004,34624387681171.887,1,212626.68292884764,1000,625,500,26300091186687.973,3802268185694.1963,3600,10000000000000,10539,0.9330104698827372,237,9.88739974753189,237,9.88963897265961,237,115.69362982238799,115.69362982238799,0,-16597309006123.016,45004857.63702022,114.76061935250526,0,961047632.4446497,38150234.04501241,999197866.489662,0.00015485463074591723,998512404.1304612,145.76991034995442,6854623.592007817,1.5236488772828682,1.523648877282752
-32422171180305.004,34624387681171.887,1,212626.68292884764,1000,625,500,26300091186687.973,3802268185694.1963,3600,10000000000000,10539,0.932492202725399,238,9.88275386462179,238,9.884991845908331,238,116.62612202511339,116.62612202511339,0,-16597309006123.016,45004857.63702022,115.69362982238799,0,961047632.4446497,38150234.04501241,999197866.489662,0.00015476861234433754,998512404.1304612,145.76991034995442,6854623.592007817,1.5236488772828682,1.523648877282752
-32422171180305.004,34624387681171.887,1,212626.68292884764,1000,625,500,26300091186687.973,3802268185694.1963,3600,10000000000000,10539,0.9319742234540721,239,9.878110562399272,239,9.880347300535561,239,117.55809624856747,117.55809624856747,0,-16597309006123.016,45004857.63702022,116.62612202511339,0,961047632.4446497,38150234.04501241,999197866.489662,0.00015468264172408853,998512404.1304612,145.76991034995442,6854623.592007817,1.5236488772828682,1.523648877282752
-32422171180305.004,34624387681171.887,1,212626.68292884764,1000,625,500,26300091186687.973,3802268185694.1963,3600,10000000000000,10539,0.9314565319081444,240,9.87346983943082,240,9.8757053351074,240,118.4895527804756,118.4895527804756,0,-16597309006123.016,45004857.63702022,117.55809624856747,0,961047632.4446497,38150234.04501241,999197866.489662,0.00015459671885851076,998512404.1304612,145.76991034995442,6854623.592007817,1.5236488772828682,1.523648877282752
-32422171180305.004,34624387681171.887,1,221609.66160326576,1000,625,500,21484012129939.215,4654624070922.219,3600,10000000000000,10539,0.8430375300723844,241,9.869253680570772,241,9.871276970642946,241,119.33259031054799,119.33259031054799,0,-11781229949374.258,58064019.952890284,118.4895527804756,0,947081189.2826635,52107694.22832428,999188883.5109878,9.932018997735221e-05,998593250.9385312,167.75255916411314,5956325.724566004,2.283329705213335,2.2833297052131227
-32422171180305.004,34624387681171.887,1,225686.36194920415,1000,625,500,19835584879258.523,5041444485187.175,3600,10000000000000,10539,0.796831988569835,242,9.865259433007221,242,9.867171829779789,242,120.12942229911782,120.12942229911782,0,-10132802698693.566,66188325.58020685,119.33259031054799,0,938545136.920407,60639669.89023468,999184806.8106418,8.074141324185784e-05,998629941.2416445,180.07691639912403,5548655.689972167,2.6786093655827266,2.6786093655824565
-32422171180305.004,34624387681171.887,1,225686.36194920415,1000,625,500,19835584879258.523,5041444485187.175,3600,10000000000000,10539,0.7963893656145101,243,9.8612674041619,243,9.863178738639375,243,120.92581166473234,120.92581166473234,0,-10132802698693.566,66188325.58020685,120.12942229911782,0,938545136.920407,60639669.89023468,999184806.8106418,8.069656313109625e-05,998629941.2416445,180.07691639912403,5548655.689972167,2.6786093655827266,2.6786093655824565
-32422171180305.004,34624387681171.887,1,225686.36194920415,1000,625,500,19835584879258.523,5041444485187.175,3600,10000000000000,10539,0.7959469885284362,244,9.857277592802353,244,9.859187865574821,244,121.72175865326078,121.72175865326078,0,-10132802698693.566,66188325.58020685,120.92581166473234,0,938545136.920407,60639669.89023468,999184806.8106418,8.065173793378015e-05,998629941.2416445,180.07691639912403,5548655.689972167,2.6786093655827266,2.6786093655824565
-32422171180305.004,34624387681171.887,1,225686.36194920415,1000,625,500,19835584879258.523,5041444485187.175,3600,10000000000000,10539,0.7955048571717249,245,9.853289997696818,245,9.85519920935403,245,122.5172635104325,122.5172635104325,0,-10132802698693.566,66188325.58020685,121.72175865326078,0,938545136.920407,60639669.89023468,999184806.8106418,8.060693763573458e-05,998629941.2416445,180.07691639912403,5548655.689972167,2.6786093655827266,2.6786093655824565
-32422171180305.004,34624387681171.887,1,225686.36194920415,1000,625,500,19835584879258.523,5041444485187.175,3600,10000000000000,10539,0.7950629714096694,246,9.84930461761421,246,9.851212768745594,246,123.31232648184216,123.31232648184216,0,-10132802698693.566,66188325.58020685,122.5172635104325,0,938545136.920407,60639669.89023468,999184806.8106418,8.056216222331164e-05,998629941.2416445,180.07691639912403,5548655.689972167,2.6786093655827266,2.6786093655824565
-32422171180305.004,34624387681171.887,1,225686.36194920415,1000,625,500,19835584879258.523,5041444485187.175,3600,10000000000000,10539,0.7946213311068225,247,9.845321451324134,247,9.84722854251879,247,124.10694781294899,124.10694781294899,0,-10132802698693.566,66188325.58020685,123.31232648184216,0,938545136.920407,60639669.89023468,999184806.8106418,8.051741168278709e-05,998629941.2416445,180.07691639912403,5548655.689972167,2.6786093655827266,2.6786093655824565
-32422171180305.004,34624387681171.887,1,225686.36194920415,1000,625,500,19835584879258.523,5041444485187.175,3600,10000000000000,10539,0.7941799361255164,248,9.841340497596876,248,9.843246529443578,248,124.9011277490745,124.9011277490745,0,-10132802698693.566,66188325.58020685,124.10694781294899,0,938545136.920407,60639669.89023468,999184806.8106418,8.047268600020916e-05,998629941.2416445,180.07691639912403,5548655.689972167,2.6786093655827266,2.6786093655824565
-32422171180305.004,34624387681171.887,1,225686.36194920415,1000,625,500,19835584879258.523,5041444485187.175,3600,10000000000000,10539,0.7937387863288237,249,9.837361755203407,249,9.839266728290596,249,125.69486653540332,125.69486653540332,0,-10132802698693.566,66188325.58020685,124.9011277490745,0,938545136.920407,60639669.89023468,999184806.8106418,8.042798516170389e-05,998629941.2416445,180.07691639912403,5548655.689972167,2.6786093655827266,2.6786093655824565
-32422171180305.004,34624387681171.887,1,238067.8259005441,1000,625,500,16086822774565.01,6216267898351.607,3600,10000000000000,10539,0.6320151947177463,250,9.834159487363992,250,9.835676323831315,250,126.32688173012107,126.32688173012107,0,-6384040594000.053,90675557.2066735,125.69486653540332,0,912807377.4348551,86365047.91183533,999172425.3466904,4.034810659102977e-05,998741374.4172066,231.79915805846838,4310509.294838171,4.07247896609635,4.0724789660958445
-32422171180305.004,34624387681171.887,1,238067.8259005441,1000,625,500,16086822774565.01,6216267898351.607,3600,10000000000000,10539,0.6316641239304902,251,9.830958998315182,251,9.832474992212616,251,126.95854585405156,126.95854585405156,0,-6384040594000.053,90675557.2066735,126.32688173012107,0,912807377.4348551,86365047.91183533,999172425.3466904,4.0325694089457375e-05,998741374.4172066,231.79915805846838,4310509.294838171,4.07247896609635,4.0724789660958445
-32422171180305.004,34624387681171.887,1,238067.8259005441,1000,625,500,16086822774565.01,6216267898351.607,3600,10000000000000,10539,0.6313132481568692,252,9.827760287068891,252,9.829275438864467,252,127.58985910220844,127.58985910220844,0,-6384040594000.053,90675557.2066735,126.95854585405156,0,912807377.4348551,86365047.91183533,999172425.3466904,4.030329403763496e-05,998741374.4172066,231.79915805846838,4310509.294838171,4.07247896609635,4.0724789660958445
-32422171180305.004,34624387681171.887,1,238067.8259005441,1000,625,500,16086822774565.01,6216267898351.607,3600,10000000000000,10539,0.6309625672880811,253,9.824563352637588,253,9.82607766279908,253,128.22082166949653,128.22082166949653,0,-6384040594000.053,90675557.2066735,127.58985910220844,0,912807377.4348551,86365047.91183533,999172425.3466904,4.0280906428616824e-05,998741374.4172066,231.79915805846838,4310509.294838171,4.07247896609635,4.0724789660958445
-32422171180305.004,34624387681171.887,1,238067.8259005441,1000,625,500,16086822774565.01,6216267898351.607,3600,10000000000000,10539,0.6306120812138438,254,9.821368194034292,254,9.822881663029206,254,128.85143375071038,128.85143375071038,0,-6384040594000.053,90675557.2066735,128.22082166949653,0,912807377.4348551,86365047.91183533,999172425.3466904,4.025853125536105e-05,998741374.4172066,231.79915805846838,4310509.294838171,4.07247896609635,4.0724789660958445
-32422171180305.004,34624387681171.887,1,238067.8259005441,1000,625,500,16086822774565.01,6216267898351.607,3600,10000000000000,10539,0.6302617898268359,255,9.81817481027257,255,9.819687438568154,255,129.48169554053723,129.48169554053723,0,-6384040594000.053,90675557.2066735,128.85143375071038,0,912807377.4348551,86365047.91183533,999172425.3466904,4.023616851101718e-05,998741374.4172066,231.79915805846838,4310509.294838171,4.07247896609635,4.0724789660958445
-32422171180305.004,34624387681171.887,1,238067.8259005441,1000,625,500,16086822774565.01,6216267898351.607,3600,10000000000000,10539,0.6299116930189955,256,9.814983200366534,256,9.81649498842978,256,130.1116072335562,130.1116072335562,0,-6384040594000.053,90675557.2066735,129.48169554053723,0,912807377.4348551,86365047.91183533,999172425.3466904,4.0213818188684836e-05,998741374.4172066,231.79915805846838,4310509.294838171,4.07247896609635,4.0724789660958445
-32422171180305.004,34624387681171.887,1,238425.42279861335,1000,625,500,15999491300572.863,6250198717031.678,3600,10000000000000,10539,0.6244035366701853,257,9.811818126389898,257,9.813316694877907,257,130.7360107702264,130.7360107702264,0,-6296709120007.906,91915967.56267287,130.1116072335562,0,911530849.7921507,87641217.95764162,999172067.7497923,3.9316874439162655e-05,998744592.7892892,233.73815078520585,4274749.605031245,4.11705866401181,4.117058664011295
-32422171180305.004,34624387681171.887,1,238425.42279861335,1000,625,500,15999491300572.863,6250198717031.678,3600,10000000000000,10539,0.6240566939956042,258,9.808654810543475,258,9.810152546609064,258,131.360067464222,131.360067464222,0,-6296709120007.906,91915967.56267287,130.7360107702264,0,911530849.7921507,87641217.95764162,999172067.7497923,3.929503476484156e-05,998744592.7892892,233.73815078520585,4274749.605031245,4.11705866401181,4.117058664011295
-32422171180305.004,34624387681171.887,1,238425.42279861335,1000,625,500,15999491300572.863,6250198717031.678,3600,10000000000000,10539,0.6237100439839457,259,9.805493251850661,259,9.806990155956223,259,131.98377750820595,131.98377750820595,0,-6296709120007.906,91915967.56267287,131.360067464222,0,911530849.7921507,87641217.95764162,999172067.7497923,3.9273207221942576e-05,998744592.7892892,233.73815078520585,4274749.605031245,4.11705866401181,4.117058664011295
-32422171180305.004,34624387681171.887,1,238425.42279861335,1000,625,500,15999491300572.863,6250198717031.678,3600,10000000000000,10539,0.6233635865293685,260,9.802333449335398,260,9.803829521943069,260,132.6071410947353,132.6071410947353,0,-6296709120007.906,91915967.56267287,131.98377750820595,0,911530849.7921507,87641217.95764162,999172067.7497923,3.92513918038029e-05,998744592.7892892,233.73815078520585,4274749.605031245,4.11705866401181,4.117058664011295
-32422171180305.004,34624387681171.887,1,238425.42279861335,1000,625,500,15999491300572.863,6250198717031.678,3600,10000000000000,10539,0.6230173215260315,261,9.799175402022161,261,9.800670643593824,261,133.23015841626133,133.23015841626133,0,-6296709120007.906,91915967.56267287,132.6071410947353,0,911530849.7921507,87641217.95764162,999172067.7497923,3.922958850375793e-05,998744592.7892892,233.73815078520585,4274749.605031245,4.11705866401181,4.117058664011295
-32422171180305.004,34624387681171.887,1,244129.8223381407,1000,625,500,14724364791198.768,6791464448080.861,3600,10000000000000,10539,0.5365900079904821,262,9.796432356295616,262,9.797720172314794,262,133.7667484242518,133.7667484242518,0,-5021582610633.811,110529577.4087295,133.23015841626133,0,892341095.5926019,106825267.75765099,999166363.3502529,2.694531053164797e-05,998795932.3851451,269.7307885854913,3704309.6510785106,4.861007237549342,4.861007237548682
-32422171180305.004,34624387681171.887,1,251093.051584374,1000,625,500,13418901066916.705,7452175070173.407,3600,10000000000000,10539,0.4215301651466774,263,9.794241767338521,263,9.795253439734873,263,134.18827858939846,134.18827858939846,0,-3716118886351.748,139264015.32512778,133.7667484242518,0,862903371.522334,136256028.5986726,999159400.1210066,1.5664562078684867e-05,998858601.448361,332.1688195407985,3007986.7264551762,5.852824510212685,5.852824510211812
-32422171180305.004,34624387681171.887,1,251093.051584374,1000,625,500,13418901066916.705,7452175070173.407,3600,10000000000000,10539,0.421296014247267,264,9.792052395206264,264,9.793063505640458,264,134.60957460364574,134.60957460364574,0,-3716118886351.748,139264015.32512778,134.18827858939846,0,862903371.522334,136256028.5986726,999159400.1210066,1.5655860752890145e-05,998858601.448361,332.1688195407985,3007986.7264551762,5.852824510212685,5.852824510211812
-32422171180305.004,34624387681171.887,1,251093.051584374,1000,625,500,13418901066916.705,7452175070173.407,3600,10000000000000,10539,0.4210619934141846,265,9.789864239222924,265,9.790874788007118,265,135.03063659705992,135.03063659705992,0,-3716118886351.748,139264015.32512778,134.60957460364574,0,862903371.522334,136256028.5986726,999159400.1210066,1.5647164260513666e-05,998858601.448361,332.1688195407985,3007986.7264551762,5.852824510212685,5.852824510211812
-32422171180305.004,34624387681171.887,1,253578.93213492088,1000,625,500,13007200341349.396,7688049493794.895,3600,10000000000000,10539,0.37727910360348577,266,9.787886362948749,266,9.788791832797397,266,135.4079157006634,135.4079157006634,0,-3304418160784.4395,154692772.56035712,135.03063659705992,0,847223540.3514994,151933373.88895664,999156914.2404561,1.2466879216318286e-05,998880974.373316,362.0922647372839,2759398.671400491,6.2291924079575764,6.229192407956619
-32422171180305.004,34624387681171.887,1,253578.93213492088,1000,625,500,13007200341349.396,7688049493794.895,3600,10000000000000,10539,0.37706953321207476,267,9.785909585342113,267,9.786814552221822,267,135.7849852338755,135.7849852338755,0,-3304418160784.4395,154692772.56035712,135.4079157006634,0,847223540.3514994,151933373.88895664,999156914.2404561,1.2459954134245068e-05,998880974.373316,362.0922647372839,2759398.671400491,6.2291924079575764,6.229192407956619
-32422171180305.004,34624387681171.887,1,253578.93213492088,1000,625,500,13007200341349.396,7688049493794.895,3600,10000000000000,10539,0.37686007923346904,268,9.783933905792729,268,9.78483836998289,268,136.16184531310896,136.16184531310896,0,-3304418160784.4395,154692772.56035712,135.7849852338755,0,847223540.3514994,151933373.88895664,999156914.2404561,1.24530328989373e-05,998880974.373316,362.0922647372839,2759398.671400491,6.2291924079575764,6.229192407956619
-32422171180305.004,34624387681171.887,1,253578.93213492088,1000,625,500,13007200341349.396,7688049493794.895,3600,10000000000000,10539,0.3766507416010552,269,9.781959323690652,269,9.782863285470494,269,136.53849605471,136.53849605471,0,-3304418160784.4395,154692772.56035712,136.16184531310896,0,847223540.3514994,151933373.88895664,999156914.2404561,1.2446115508194502e-05,998880974.373316,362.0922647372839,2759398.671400491,6.2291924079575764,6.229192407956619
-33983101210972.0,36185317711838.88,1,262260.4405744759,1000,625,500,14568130372016.395,6864298811609.198,3600,10000000000000,10539,0.5226235123845235,270,9.779284067382296,270,9.780538363812019,270,137.06111956709452,137.06111956709452,0,-4865348191451.4375,155560923.40431264,136.53849605471,0,847214858.8430599,151933373.88895664,999148232.7320166,2.5427453607899878e-05,998785477.780481,275.4333823707884,3627549.515355997,4.965829061668834,4.965829061669516
-33983101210972.0,36185317711838.88,1,262260.4405744759,1000,625,500,14568130372016.395,6864298811609.198,3600,10000000000000,10539,0.5223332063142294,271,9.776610297121023,271,9.777863896816177,271,137.58345277340874,137.58345277340874,0,-4865348191451.4375,155560923.40431264,137.06111956709452,0,847214858.8430599,151933373.88895664,999148232.7320166,2.5413329206758976e-05,998785477.780481,275.4333823707884,3627549.515355997,4.965829061668834,4.965829061669516
-33983101210972.0,36185317711838.88,1,262260.4405744759,1000,625,500,14568130372016.395,6864298811609.198,3600,10000000000000,10539,0.5220430615016092,272,9.773938012081365,272,9.775190915428968,272,138.10549583491036,138.10549583491036,0,-4865348191451.4375,155560923.40431264,137.58345277340874,0,847214858.8430599,151933373.88895664,999148232.7320166,2.5399212651366776e-05,998785477.780481,275.4333823707884,3627549.515355997,4.965829061668834,4.965829061669516
-33983101210972.0,36185317711838.88,1,262260.4405744759,1000,625,500,14568130372016.395,6864298811609.198,3600,10000000000000,10539,0.5217530778593252,273,9.77126721143831,273,9.772519418825173,273,138.6272489127697,138.6272489127697,0,-4865348191451.4375,155560923.40431264,138.10549583491036,0,847214858.8430599,151933373.88895664,999148232.7320166,2.5385103937471123e-05,998785477.780481,275.4333823707884,3627549.515355997,4.965829061668834,4.965829061669516
-33983101210972.0,36185317711838.88,1,262260.4405744759,1000,625,500,14568130372016.395,6864298811609.198,3600,10000000000000,10539,0.5214632552978197,274,9.768597894367309,274,9.769849406180024,274,139.1487121680675,139.1487121680675,0,-4865348191451.4375,155560923.40431264,138.6272489127697,0,847214858.8430599,151933373.88895664,999148232.7320166,2.5371003060716148e-05,998785477.780481,275.4333823707884,3627549.515355997,4.965829061668834,4.965829061669516
-33983101210972.0,36185317711838.88,1,262260.4405744759,1000,625,500,14568130372016.395,6864298811609.198,3600,10000000000000,10539,0.5211735937260542,275,9.76593006004427,275,9.767180876669212,275,139.66988576179355,139.66988576179355,0,-4865348191451.4375,155560923.40431264,139.1487121680675,0,847214858.8430599,151933373.88895664,999148232.7320166,2.5356910016672697e-05,998785477.780481,275.4333823707884,3627549.515355997,4.965829061668834,4.965829061669516
-33983101210972.0,36185317711838.88,1,270251.33370065026,1000,625,500,13119021002628.816,7622520002061.267,3600,10000000000000,10539,0.3869367960699736,276,9.763906743994095,276,9.764835392304663,276,140.0568225578635,140.0568225578635,0,-3416238822063.8594,201893638.50409746,139.66988576179355,0,800075063.5375315,199065178.3013589,999140241.8388904,1.3218685044192058e-05,998857395.8186166,353.2452890344741,2828460.2027385617,6.123455270453373,6.123455270452441
-35463701914278.16,37665918415145.04,1,278398.2700956113,1000,625,500,14599621705934.97,6849492542628.585,3600,10000000000000,10539,0.5231452580238086,277,9.76122962857254,277,9.762485177191797,277,140.57996781588733,140.57996781588733,0,-4896839525370.014,202708332.14359358,140.0568225578635,0,800066916.6011366,199065178.3013589,999132094.9024955,2.561758377000921e-05,998767779.518272,274.2492187180436,3643153.8422346646,4.9444296133651005,4.944429613365777
-35463701914278.16,37665918415145.04,1,278398.2700956113,1000,625,500,14599621705934.97,6849492542628.585,3600,10000000000000,10539,0.5228546621357152,278,9.75855400023076,278,9.759808851419885,278,141.10282247802306,141.10282247802306,0,-4896839525370.014,202708332.14359358,140.57996781588733,0,800066916.6011366,199065178.3013589,999132094.9024955,2.5603353755702183e-05,998767779.518272,274.2492187180436,3643153.8422346646,4.9444296133651005,4.944429613365777
-35463701914278.16,37665918415145.04,1,278398.2700956113,1000,625,500,14599621705934.97,6849492542628.585,3600,10000000000000,10539,0.5225642276666479,279,9.755879858142718,279,9.757134012289118,279,141.6253867056897,141.6253867056897,0,-4896839525370.014,202708332.14359358,141.10282247802306,0,800066916.6011366,199065178.3013589,999132094.9024955,2.558913164582432e-05,998767779.518272,274.2492187180436,3643153.8422346646,4.9444296133651005,4.944429613365777
-35463701914278.16,37665918415145.04,1,278398.2700956113,1000,625,500,14599621705934.97,6849492542628.585,3600,10000000000000,10539,0.5222739545277891,280,9.753207201482832,280,9.754460658973699,280,142.14766066021747,142.14766066021747,0,-4896839525370.014,202708332.14359358,141.6253867056897,0,800066916.6011366,199065178.3013589,999132094.9024955,2.5574917436029154e-05,998767779.518272,274.2492187180436,3643153.8422346646,4.9444296133651005,4.944429613365777
