net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price,bid_price,ask_price
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,3.1162302285525634,216,9.969605772320904,216,9.97708472486943,216,621.856752992935,621.856752992935,100000.0,-7173106923619.229,3551063.3512884215,618.7405227643824,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00022353052628022052,998444319.0490798,197.80615823035566,5050142.737009491,4.05584288617648,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,3.089776826636914,217,9.966320804804132,217,9.97373626918806,217,624.9465298195719,624.9465298195719,100000.0,-7173106923619.229,3551063.3512884215,621.856752992935,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00022163299547587546,998444319.0490798,197.80615823035566,5050142.737009491,4.05584288617648,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,3.0633381190137143,218,9.963037662015845,218,9.970389673501478,218,628.0098679385856,628.0098679385856,100000.0,-7173106923619.229,3551063.3512884215,624.9465298195719,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00021973651870883722,998444319.0490798,197.80615823035566,5050142.737009491,4.05584288617648,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,3.0369140975220845,219,9.959756342942443,219,9.967044936776496,219,631.0467820361076,631.0467820361076,100000.0,-7173106923619.229,3551063.3512884215,628.0098679385856,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00021784109539372415,998444319.0490798,197.80615823035566,5050142.737009491,4.05584288617648,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,3.010504754002626,220,9.956476846570897,220,9.963702057980504,220,634.0572867901103,634.0572867901103,100000.0,-7173106923619.229,3551063.3512884215,631.0467820361076,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00021594672494525238,998444319.0490798,197.80615823035566,5050142.737009491,4.05584288617648,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,2.9841100803033407,221,9.95319917188873,221,9.960361036081459,221,637.0413968704137,637.0413968704137,100000.0,-7173106923619.229,3551063.3512884215,634.0572867901103,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00021405340677866012,998444319.0490798,197.80615823035566,5050142.737009491,4.05584288617648,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,2.95890299815064,222,9.949920502852335,222,9.957021870047896,222,640.0002998685643,640.0002998685643,100000.0,-7173106923619.229,3551063.3512884215,637.0413968704137,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00021224527582351907,998444319.0490798,197.80615823035566,5050142.737009491,4.050775125259811,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,2.9337099179878776,223,9.946643655045753,223,9.953684558848924,223,642.9340097865522,642.9340097865522,100000.0,-7173106923619.229,3551063.3512884215,640.0002998685643,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0002104381492460959,998444319.0490798,197.80615823035566,5050142.737009491,4.050775125259811,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,2.90853083203683,224,9.943368627457332,224,9.95034910145422,224,645.842540618589,645.842540618589,100000.0,-7173106923619.229,3551063.3512884215,642.9340097865522,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.00020863202648843391,998444319.0490798,197.80615823035566,5050142.737009491,4.050775125259811,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,2.8833657325229765,225,9.940095419075979,225,9.947015496834034,225,648.725906351112,648.725906351112,100000.0,-7173106923619.229,3551063.3512884215,645.842540618589,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0002068269069928698,998444319.0490798,197.80615823035566,5050142.737009491,4.050775125259811,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,2.858214611679936,226,9.936824028891163,226,9.943683743959195,226,651.584120962792,651.584120962792,100000.0,-7173106923619.229,3551063.3512884215,648.725906351112,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0002050227902023113,998444319.0490798,197.80615823035566,5050142.737009491,4.050775125259811,3.9490272682035172,3.7540440468359684,4.148946773656321
-11859458004586.812,11901668886872.156,2,85463.91802363178,1000,625,500,16336335199567.045,6121323955366.089,3600,10000000000000.0,10539,2.8330774617405887,227,9.933554455892919,227,9.940353841801096,227,654.4171984245326,654.4171984245326,100000.0,-7173106923619.229,3551063.3512884215,651.584120962792,0,1000448412.7085018,-1499079.3857210693,998949333.3227807,0.0002032196755596089,998444319.0490798,197.80615823035566,5050142.737009491,4.050775125259811,3.9490272682035172,3.7540440468359684,4.148946773656321
-15766199598401.682,15808410480687.025,2,97356.95073364722,1000,625,500,20028658349268.87,4992845664255.41,3600,10000000000000.0,10539,3.0211525845672917,228,9.929407853176434,228,9.936658619379395,228,657.4383510090998,657.4383510090998,100000.0,-11079848517434.098,4740366.622289966,654.4171984245326,0,1000436519.6757919,-1774659.4263123097,998661860.2494795,0.0003347391298506007,998010357.6446193,153.2859351289518,6515026.048602276,2.468632771542431,2.627215439895334,2.4974966775505023,2.7602182215400344
-15885943089958.268,15928153972243.611,2,97654.2765513976,1000,625,500,20142472919895.99,4964633706977.643,3600,10000000000000.0,10539,3.052751613584389,229,9.925263553808168,229,9.932590157680771,229,660.4911026226843,660.4911026226843,100000.0,-11199592008990.684,4770099.204065005,657.4383510090998,0,1000436222.3499742,-1782467.292044444,998653755.0579298,0.0003418957257693332,997998498.4083188,152.40650448200336,6552566.496109449,2.468632771542431,2.5976092829274884,2.469352324582944,2.729113252875693
-18124095321607.14,18166306203892.484,2,102640.82905172615,1000,625,500,22264369326371.582,4491481368014.882,3600,10000000000000.0,10539,3.1324364874207866,230,9.920866905000539,230,9.928384752570349,230,663.6235391101051,663.6235391101051,100000.0,-13437744240639.555,5268754.45409786,660.4911026226843,0,1000431235.7974738,-1937685.2623039102,998493550.5351698,0.00042092880368008303,997772906.5635296,138.5557348467941,7206439.71640177,2.010196385189156,2.1260751402215052,2.0211001801730686,2.2337076941952185
-27752670752660.887,27794881634946.23,2,116329.33211359118,1000,625,500,31322053618478.27,3192638682573.66,3600,10000000000000.0,10539,3.269584967345492,231,9.915911556169588,231,9.923758560091217,231,666.8931240774506,666.8931240774506,100000.0,-23066319671693.3,6637604.760284363,663.6235391101051,0,1000417547.2944119,-2763347.339460564,997654199.9549513,0.0007541729205055441,996714104.7449768,106.12267665761432,9400952.099744927,1.0,1.0742341318193076,1.0211938215607295,1.12861723474266
-28091313576425.727,28133524458711.07,2,116671.54469013782,1000,625,500,31643891137765.395,3160167615437.6294,3600,10000000000000.0,10539,3.2824340081797723,232,9.910958959927855,232,9.918836801547487,232,670.1755580856303,670.1755580856303,100000.0,-23404962495458.14,6671826.0179390265,666.8931240774506,0,1000417205.0818355,-2789386.043163999,997627819.0386715,0.0007682524485526303,996681697.8325611,105.44397616243305,9461212.061103025,1.0,1.0524940297038667,1.0005271369872382,1.1057765399576251
-28099866636819.15,28142077519104.492,2,116680.10000455148,1000,625,500,31652021837234.047,3159355838759.229,3600,10000000000000.0,10539,3.2926978192556375,233,9.906009114746333,233,9.913911589512546,233,673.468255904886,673.468255904886,100000.0,-23413515555851.562,6672681.549380393,670.1755580856303,0,1000417196.5265212,-2790041.831847421,997627154.6946738,0.0007709363161186036,996680882.356551,105.42706518017533,9462723.381227814,1.0,1.051953374602915,1.000013176731896,1.1052085141921877
-28099866636819.15,28142077519104.492,2,122623.34194928201,1000,625,500,26858008204197.637,3723284289725.2153,3600,10000000000000.0,10539,3.2290391643696736,234,9.9013528947348,234,9.909102588729287,234,676.6972950692556,676.6972950692556,100000.0,-18833585437920.953,5367434.794681506,673.468255904886,0,1001122175.8448024,-3842251.8691450637,997279923.9756573,0.000608143849845482,996358955.3092747,108.28597762101208,9209686.66382657,1.5236488772828682,1.4610053296238577,1.3888681914736798,1.5349687244360657
-28099866636819.15,28142077519104.492,2,122623.34194928201,1000,625,500,26858008204197.637,3723284289725.2153,3600,10000000000000.0,10539,3.2127466956614428,235,9.896699261152886,235,9.904409853222473,235,679.910041764917,679.910041764917,100000.0,-18833585437920.953,5367434.794681506,676.6972950692556,0,1001122175.8448025,-3842251.8691450637,997279923.9756575,0.0006050753938313709,996358955.3092748,108.2859776210121,9209686.66382657,1.5236488772828682,1.4610053296238577,1.3888681914736798,1.5349687244360657
-28099866636819.15,28142077519104.492,2,122623.34194928201,1000,625,500,26858008204197.637,3723284289725.2153,3600,10000000000000.0,10539,3.1964632770679438,236,9.892048212563886,236,9.899719724428849,236,683.1065050419849,683.1065050419849,100000.0,-18833585437920.953,5367434.794681506,679.910041764917,0,1001122175.8448026,-3842251.8691450637,997279923.9756576,0.0006020086422783493,996358955.3092749,108.28597762101211,9209686.66382657,1.5236488772828682,1.4610053296238577,1.3888681914736798,1.5349687244360657
-28099866636819.15,28142077519104.492,2,122623.34194928201,1000,625,500,26858008204197.637,3723284289725.2153,3600,10000000000000.0,10539,3.1801889035620867,237,9.88739974753189,237,9.89503220090044,237,686.286693945547,686.286693945547,100000.0,-18833585437920.953,5367434.794681506,683.1065050419849,0,1001122175.8448027,-3842251.8691450637,997279923.9756577,0.0005989435942396518,996358955.309275,108.28597762101212,9209686.66382657,1.5236488772828682,1.4610053296238577,1.3888681914736798,1.5349687244360657
-28099866636819.15,28142077519104.492,2,122623.34194928201,1000,625,500,26858008204197.637,3723284289725.2153,3600,10000000000000.0,10539,3.1639235701204824,238,9.88275386462179,238,9.89034728119008,238,689.4506175156674,689.4506175156674,100000.0,-18833585437920.953,5367434.794681506,686.286693945547,0,1001122175.8448029,-3842251.8691450637,997279923.9756578,0.0005958802487691556,996358955.3092752,108.28597762101214,9209686.66382657,1.5236488772828682,1.4610053296238577,1.3888681914736798,1.5349687244360657
-28099866636819.15,28142077519104.492,2,122623.34194928201,1000,625,500,26858008204197.637,3723284289725.2153,3600,10000000000000.0,10539,3.1476672717197416,239,9.878110562399272,239,9.885664963851399,239,692.5982847873872,692.5982847873872,100000.0,-18833585437920.953,5367434.794681506,689.4506175156674,0,1001122175.8448029,-3842251.8691450637,997279923.9756578,0.0005928186049208234,996358955.3092752,108.28597762101214,9209686.66382657,1.5236488772828682,1.4610053296238577,1.3888681914736798,1.5349687244360657
-28099866636819.15,28142077519104.492,2,122623.34194928201,1000,625,500,26858008204197.637,3723284289725.2153,3600,10000000000000.0,10539,3.131420003340916,240,9.87346983943082,240,9.880985247438838,240,695.7297047907282,695.7297047907282,100000.0,-18833585437920.953,5367434.794681506,692.5982847873872,0,1001122175.8448029,-3842251.8691450637,997279923.9756578,0.0005897586617493674,996358955.3092752,108.28597762101214,9209686.66382657,1.5236488772828682,1.4610053296238577,1.3888681914736798,1.5349687244360657
-28099866636819.15,28142077519104.492,2,131457.73957508188,1000,625,500,21922411499497.754,4561541963679.088,3600,10000000000000.0,10539,3.024066466035998,241,9.869253680570772,241,9.876511440089258,241,698.7537712567641,698.7537712567641,100000.0,-14114662734496.621,4022576.164589014,695.7297047907282,0,1001574760.3146895,-4668144.756101567,996906615.5585879,0.0004268367825479848,996037543.4665189,114.70931176551598,8690720.920690581,2.283329705213335,2.1929198234562515,2.0846444071730983,2.303936389518724
-28099866636819.15,28142077519104.492,2,135313.57998037525,1000,625,500,20294654286033.234,4927405936095.197,3600,10000000000000.0,10539,2.95232121299005,242,9.865259433007221,242,9.872345003918397,242,701.7060924697541,701.7060924697541,100000.0,-12562529077659.777,3580229.367524653,698.7537712567641,0,1001627667.2308192,-4856925.100945592,996770742.1298736,0.0003708862108477866,995927026.6830266,118.14062974132081,8437154.468470246,2.6786093655827266,2.5587985106129856,2.4324578341514695,2.688337685212767
-28099866636819.15,28142077519104.492,2,135313.57998037525,1000,625,500,20294654286033.234,4927405936095.197,3600,10000000000000.0,10539,2.922951120076789,243,9.8612674041619,243,9.868282486850084,243,704.6290435898309,704.6290435898309,100000.0,-12562529077659.777,3580229.367524653,701.7060924697541,0,1001627667.2308192,-4856925.100945592,996770742.1298736,0.00036719658438542164,995927026.6830266,118.14062974132081,8437154.468470246,2.6786093655827266,2.5587985106129856,2.4324578341514695,2.688337685212767
-28099866636819.15,28142077519104.492,2,135313.57998037525,1000,625,500,20294654286033.234,4927405936095.197,3600,10000000000000.0,10539,2.8935973416170193,244,9.857277592802353,244,9.864222226422234,244,707.5226409314479,707.5226409314479,100000.0,-12562529077659.777,3580229.367524653,704.6290435898309,0,1001627667.2308192,-4856925.100945592,996770742.1298736,0.0003635090074310272,995927026.6830266,118.14062974132081,8437154.468470246,2.6786093655827266,2.5587985106129856,2.4324578341514695,2.688337685212767
-28099866636819.15,28142077519104.492,2,135313.57998037525,1000,625,500,20294654286033.234,4927405936095.197,3600,10000000000000.0,10539,2.864259868546141,245,9.853289997696818,245,9.860164221381329,245,710.386900799994,710.386900799994,100000.0,-12562529077659.777,3580229.367524653,707.5226409314479,0,1001627667.2308192,-4856925.100945592,996770742.1298736,0.00035982347884584703,995927026.6830266,118.14062974132081,8437154.468470246,2.6786093655827266,2.5587985106129856,2.4324578341514695,2.688337685212767
-28099866636819.15,28142077519104.492,2,135313.57998037525,1000,625,500,20294654286033.234,4927405936095.197,3600,10000000000000.0,10539,2.8349386918084343,246,9.84930461761421,246,9.85610847047455,246,713.2218394918025,713.2218394918025,100000.0,-12562529077659.777,3580229.367524653,710.386900799994,0,1001627667.2308192,-4856925.100945592,996770742.1298736,0.00035613999749226733,995927026.6830266,118.14062974132081,8437154.468470246,2.6786093655827266,2.5587985106129856,2.4324578341514695,2.688337685212767
-28099866636819.15,28142077519104.492,2,135313.57998037525,1000,625,500,20294654286033.234,4927405936095.197,3600,10000000000000.0,10539,2.805633802351141,247,9.845321451324134,247,9.852054972449777,247,716.0274732941537,716.0274732941537,100000.0,-12562529077659.777,3580229.367524653,713.2218394918025,0,1001627667.2308192,-4856925.100945592,996770742.1298736,0.000352458562233017,995927026.6830266,118.14062974132081,8437154.468470246,2.6786093655827266,2.5587985106129856,2.4324578341514695,2.688337685212767
-28099866636819.15,28142077519104.492,2,135313.57998037525,1000,625,500,20294654286033.234,4927405936095.197,3600,10000000000000.0,10539,2.7763451911266834,248,9.841340497596876,248,9.84800372605558,248,718.8038184852803,718.8038184852803,100000.0,-12562529077659.777,3580229.367524653,716.0274732941537,0,1001627667.2308192,-4856925.100945592,996770742.1298736,0.0003487791719314963,995927026.6830266,118.14062974132081,8437154.468470246,2.6786093655827266,2.5587985106129856,2.4324578341514695,2.688337685212767
-28099866636819.15,28142077519104.492,2,135313.57998037525,1000,625,500,20294654286033.234,4927405936095.197,3600,10000000000000.0,10539,2.747072849093405,249,9.837361755203407,249,9.843954730041231,249,721.5508913343738,721.5508913343738,100000.0,-12562529077659.777,3580229.367524653,718.8038184852803,0,1001627667.2308192,-4856925.100945592,996770742.1298736,0.00034510182545186235,995927026.6830266,118.14062974132081,8437154.468470246,2.6786093655827266,2.5587985106129856,2.4324578341514695,2.688337685212767
-28099866636819.15,28142077519104.492,2,147598.64792158286,1000,625,500,16412053488167.92,6093082749949.228,3600,10000000000000.0,10539,2.5519050203981486,250,9.834159487363992,250,9.840284059412948,250,724.102796354772,724.102796354772,100000.0,-8849689134143.58,2522097.0025748136,721.5508913343738,0,1001445007.7337071,-4992521.823225558,996452485.9104815,0.0002258356613038423,995701024.0279014,132.60186697551498,7514618.825800371,4.07247896609635,3.9126730331466426,3.7194848021350273,4.1107521054496905
-28099866636819.15,28142077519104.492,2,147598.64792158286,1000,625,500,16412053488167.92,6093082749949.228,3600,10000000000000.0,10539,2.5135005159770962,251,9.830958998315182,251,9.836991399553527,251,726.616296870749,726.616296870749,100000.0,-8849689134143.58,2522097.0025748136,724.102796354772,0,1001445007.7337071,-4992521.823225558,996452485.9104815,0.00022243698204906445,995701024.0279014,132.60186697551498,7514618.825800371,4.07247896609635,3.9126730331466426,3.7194848021350273,4.1107521054496905
-28099866636819.15,28142077519104.492,2,147598.64792158286,1000,625,500,16412053488167.92,6093082749949.228,3600,10000000000000.0,10539,2.4751173444292895,252,9.827760287068891,252,9.833700568695521,252,729.0914142151782,729.0914142151782,100000.0,-8849689134143.58,2522097.0025748136,726.616296870749,0,1001445007.7337071,-4992521.823225558,996452485.9104815,0.00021904019068725726,995701024.0279014,132.60186697551498,7514618.825800371,4.07247896609635,3.9126730331466426,3.7194848021350273,4.1107521054496905
-28099866636819.15,28142077519104.492,2,147598.64792158286,1000,625,500,16412053488167.92,6093082749949.228,3600,10000000000000.0,10539,2.436755493904208,253,9.824563352637588,253,9.830411565822958,253,731.5281697090825,731.5281697090825,100000.0,-8849689134143.58,2522097.0025748136,729.0914142151782,0,1001445007.7337071,-4992521.823225558,996452485.9104815,0.0002156452861696893,995701024.0279014,132.60186697551498,7514618.825800371,4.07247896609635,3.9126730331466426,3.7194848021350273,4.1107521054496905
-28099866636819.15,28142077519104.492,2,147598.64792158286,1000,625,500,16412053488167.92,6093082749949.228,3600,10000000000000.0,10539,2.3984149525587326,254,9.821368194034292,254,9.827124389920433,254,733.9265846616412,733.9265846616412,100000.0,-8849689134143.58,2522097.0025748136,731.5281697090825,0,1001445007.7337071,-4992521.823225558,996452485.9104815,0.00021225226744826304,995701024.0279014,132.60186697551498,7514618.825800371,4.07247896609635,3.9126730331466426,3.7194848021350273,4.1107521054496905
-28099866636819.15,28142077519104.492,2,147598.64792158286,1000,625,500,16412053488167.92,6093082749949.228,3600,10000000000000.0,10539,2.360095708554925,255,9.81817481027257,255,9.823839039973102,255,736.2866803701961,736.2866803701961,100000.0,-8849689134143.58,2522097.0025748136,733.9265846616412,0,1001445007.7337071,-4992521.823225558,996452485.9104815,0.00020886113347537392,995701024.0279014,132.60186697551498,7514618.825800371,4.07247896609635,3.9126730331466426,3.7194848021350273,4.1107521054496905
-28099866636819.15,28142077519104.492,2,147598.64792158286,1000,625,500,16412053488167.92,6093082749949.228,3600,10000000000000.0,10539,2.3217977500644693,256,9.814983200366534,256,9.820555514966689,256,738.6084781202605,738.6084781202605,100000.0,-8849689134143.58,2522097.0025748136,736.2866803701961,0,1001445007.7337071,-4992521.823225558,996452485.9104815,0.0002054718832042423,995701024.0279014,132.60186697551498,7514618.825800371,4.07247896609635,3.9126730331466426,3.7194848021350273,4.1107521054496905
-28099866636819.15,28142077519104.492,2,147649.11812112192,1000,625,500,16399164457349.35,6097871648282.947,3600,10000000000000.0,10539,2.2739152535056206,257,9.811818126389898,257,9.817275522998312,257,740.8823933737661,740.8823933737661,100000.0,-8837420934064.812,2518600.654830092,738.6084781202605,0,1001443406.5912983,-4992115.327654654,996451291.2636437,0.00020095546263619742,995700219.6653953,132.67061270688484,7510715.982484746,4.11705866401181,3.9188258321571476,3.7253338066943886,4.117216389910102
-28099866636819.15,28142077519104.492,2,147649.11812112192,1000,625,500,16399164457349.35,6097871648282.947,3600,10000000000000.0,10539,2.2267712863407083,258,9.808654810543475,258,9.813999061630692,258,743.1091646601069,743.1091646601069,100000.0,-8837420934064.812,2518600.654830092,740.8823933737661,0,1001443406.5912983,-4992115.327654654,996451291.2636437,0.00019678915181282173,995700219.6653953,132.67061270688484,7510715.982484746,4.11705866401181,3.9188258321571476,3.7253338066943886,4.117216389910102
-28099866636819.15,28142077519104.492,2,147649.11812112192,1000,625,500,16399164457349.35,6097871648282.947,3600,10000000000000.0,10539,2.1796535066302227,259,9.805493251850661,259,9.810724420266574,259,745.2888181667371,745.2888181667371,100000.0,-8837420934064.812,2518600.654830092,743.1091646601069,0,1001443406.5912983,-4992115.327654654,996451291.2636437,0.00019262515528501407,995700219.6653953,132.67061270688484,7510715.982484746,4.11705866401181,3.9188258321571476,3.7253338066943886,4.117216389910102
-28099866636819.15,28142077519104.492,2,147649.11812112192,1000,625,500,16399164457349.35,6097871648282.947,3600,10000000000000.0,10539,2.1325618998272824,260,9.802333449335398,260,9.807451597894984,260,747.4213800665643,747.4213800665643,100000.0,-8837420934064.812,2518600.654830092,745.2888181667371,0,1001443406.5912983,-4992115.327654654,996451291.2636437,0.00018846347176722258,995700219.6653953,132.67061270688484,7510715.982484746,4.11705866401181,3.9188258321571476,3.7253338066943886,4.117216389910102
-28099866636819.15,28142077519104.492,2,147649.11812112192,1000,625,500,16399164457349.35,6097871648282.947,3600,10000000000000.0,10539,2.0854964513968475,261,9.799175402022161,261,9.804180593505514,261,749.5068765179611,749.5068765179611,100000.0,-8837420934064.812,2518600.654830092,747.4213800665643,0,1001443406.5912983,-4992115.327654654,996451291.2636437,0.00018430409997492023,995700219.6653953,132.67061270688484,7510715.982484746,4.11705866401181,3.9188258321571476,3.7253338066943886,4.117216389910102
-28099866636819.15,28142077519104.492,2,153352.2559056608,1000,625,500,15062469354402.723,6639017656873.788,3600,10000000000000.0,10539,1.9503450926198578,262,9.796432356295616,262,9.801113184517904,262,751.457221610581,751.457221610581,100000.0,-7562600888825.189,2155286.219013778,749.5068765179611,0,1001230704.1108763,-4900100.519623043,996330603.5912533,0.00014749681530962656,995625064.9173896,141.2155903708484,7055386.7386368215,4.861007237549342,4.645228178694432,4.415870037371394,4.880392855240838
-28099866636819.15,28142077519104.492,2,160172.90670728066,1000,625,500,13724575923695.12,7286199628751.5625,3600,10000000000000.0,10539,1.779693804261721,263,9.794241767338521,263,9.79851303246875,263,753.2369154148427,753.2369154148427,100000.0,-6286409902666.068,1791581.0750119714,751.457221610581,0,1000905523.5239145,-4698309.365974524,996207214.1579399,0.00011187884754824092,995558225.1138413,153.50139162079776,6489890.440986495,5.852824510212685,5.595018623113745,5.318764578597504,5.878266440908878
-28099866636819.15,28142077519104.492,2,160172.90670728066,1000,625,500,13724575923695.12,7286199628751.5625,3600,10000000000000.0,10539,1.7190362226352878,264,9.792052395206264,264,9.796178082140589,264,754.9559516374779,754.9559516374779,100000.0,-6286409902666.068,1791581.0750119714,753.2369154148427,0,1000905523.5239145,-4698309.365974524,996207214.1579399,0.00010806566333016108,995558225.1138413,153.50139162079776,6489890.440986495,5.852824510212685,5.595018623113745,5.318764578597504,5.878266440908878
-28099866636819.15,28142077519104.492,2,160172.90670728066,1000,625,500,13724575923695.12,7286199628751.5625,3600,10000000000000.0,10539,1.6584123349853523,265,9.789864239222924,265,9.793844428826889,265,756.6143639724633,756.6143639724633,100000.0,-6286409902666.068,1791581.0750119714,754.9559516374779,0,1000905523.5239145,-4698309.365974524,996207214.1579399,0.00010425459725355237,995558225.1138413,153.50139162079776,6489890.440986495,5.852824510212685,5.595018623113745,5.318764578597504,5.878266440908878
-28099866636819.15,28142077519104.492,2,162488.27098778702,1000,625,500,13322862446177.13,7505894503076.105,3600,10000000000000.0,10539,1.5503521706302277,266,9.787886362948749,266,9.791607208158261,266,758.1647161430935,758.1647161430935,100000.0,-5903780074556.8125,1682534.3584615758,756.6143639724633,0,1000780718.4481337,-4612265.226694313,996168453.2214394,9.15293825351293e-05,995538973.2629237,158.25260832299708,6294799.585155888,6.229192407957576,5.93750948698096,5.644344956061277,6.238095904759371
-28099866636819.15,28142077519104.492,2,162488.27098778702,1000,625,500,13322862446177.13,7505894503076.105,3600,10000000000000.0,10539,1.4819811664912308,267,9.785909585342113,267,9.789466340141692,267,759.6466973095847,759.6466973095847,100000.0,-5903780074556.8125,1682534.3584615758,758.1647161430935,0,1000780718.4481337,-4612265.226694313,996168453.2214394,8.749290881599264e-05,995538973.2629237,158.25260832299708,6294799.585155888,6.229192407957576,5.93750948698096,5.644344956061277,6.238095904759371
-28099866636819.15,28142077519104.492,2,162488.27098778702,1000,625,500,13322862446177.13,7505894503076.105,3600,10000000000000.0,10539,1.4136481409680417,268,9.783933905792729,268,9.787326661331052,268,761.0603454505527,761.0603454505527,100000.0,-5903780074556.8125,1682534.3584615758,759.6466973095847,0,1000780718.4481337,-4612265.226694313,996168453.2214394,8.345867727081201e-05,995538973.2629237,158.25260832299708,6294799.585155888,6.229192407957576,5.93750948698096,5.644344956061277,6.238095904759371
-28099866636819.15,28142077519104.492,2,162488.27098778702,1000,625,500,13322862446177.13,7505894503076.105,3600,10000000000000.0,10539,1.3453530729634622,269,9.781959323690652,269,9.785188171065764,269,762.4056985235162,762.4056985235162,100000.0,-5903780074556.8125,1682534.3584615758,761.0603454505527,0,1000780718.4481337,-4612265.226694313,996168453.2214394,7.942668665405466e-05,995538973.2629237,158.25260832299708,6294799.585155888,6.229192407957576,5.93750948698096,5.644344956061277,6.238095904759371
-29003522705064.125,29045733587349.47,2,167272.43242595877,1000,625,500,14180482597279.82,7051946174186.101,3600,10000000000000.0,10539,1.4888905199117453,270,9.779284067382296,270,9.782857404630084,270,763.8945890434279,763.8945890434279,100000.0,-6807436142801.791,2160950.502278752,762.4056985235162,0,1000775934.2866955,-4700960.206890171,996074974.0798053,0.00010135527137921899,995388783.0088884,145.16000226421548,6861910.709168923,4.965829061668834,5.241038887068899,4.982262592019873,5.506366480726761
-29027568361921.73,29069779244207.074,2,167392.03646191306,1000,625,500,14203340055077.287,7040597465963.851,3600,10000000000000.0,10539,1.5498097642126691,271,9.776610297121023,271,9.780329840555133,271,765.4443988076406,765.4443988076406,100000.0,-6831481799659.396,2172910.9058741815,763.8945890434279,0,1000775814.6826595,-4703264.112396429,996072550.570263,0.0001058749719715336,995384933.0684359,144.8585220596639,6876175.018270611,4.965829061668834,5.224183636106659,4.966239569073893,5.48865793268456
-29028170472320.395,29070381354605.74,2,167395.0265628119,1000,625,500,14203912435683.57,7040313748258.295,3600,10000000000000.0,10539,1.6086961411332368,272,9.773938012081365,272,9.777798882820084,272,767.0530949487738,767.0530949487738,100000.0,-6832083910058.061,2173209.9159640665,765.4443988076406,0,1000775811.6925586,-4703321.767675694,996072489.924883,0.0001099074702200888,995384836.7565191,144.85099985719256,6876531.68363976,4.965829061668834,5.223762602653877,4.965839324147843,5.488215584413228
